,0
AllocatedShareBasedCompensationExpense,"{'precision': 0.8228043143297381, 'recall': 0.7035573122529645, 'f1': 0.7585227272727273, 'number': 759}"
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,"{'precision': 0.08695652173913043, 'recall': 0.1038961038961039, 'f1': 0.09467455621301776, 'number': 77}"
EquityMethodInvestmentOwnershipPercentage,"{'precision': 0.6801346801346801, 'recall': 0.4288747346072187, 'f1': 0.5260416666666666, 'number': 471}"
EquityMethodInvestments,"{'precision': 0.14285714285714285, 'recall': 0.004975124378109453, 'f1': 0.009615384615384616, 'number': 201}"
IncomeLossFromEquityMethodInvestments,"{'precision': 0.15384615384615385, 'recall': 0.01694915254237288, 'f1': 0.030534351145038163, 'number': 118}"
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,"{'precision': 0.5296912114014252, 'recall': 0.7950089126559715, 'f1': 0.6357804704205274, 'number': 561}"
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,"{'precision': 0.23333333333333334, 'recall': 0.9642857142857143, 'f1': 0.3757455268389662, 'number': 196}"
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,"{'precision': 0.11904761904761904, 'recall': 0.19736842105263158, 'f1': 0.1485148514851485, 'number': 76}"
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,"{'precision': 0.08203125, 'recall': 0.17355371900826447, 'f1': 0.1114058355437666, 'number': 121}"
overall_precision,0.45860284605433377
overall_recall,0.5496124031007752
overall_f1,0.5000000000000001
overall_accuracy,0.97556509435084
,
AllocatedShareBasedCompensationExpense,"{'precision': 0.9462540716612378, 'recall': 0.7654808959156785, 'f1': 0.8463219227967953, 'number': 759}"
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,"{'precision': 0.33620689655172414, 'recall': 0.5064935064935064, 'f1': 0.4041450777202073, 'number': 77}"
EquityMethodInvestmentOwnershipPercentage,"{'precision': 0.7757255936675461, 'recall': 0.6242038216560509, 'f1': 0.6917647058823528, 'number': 471}"
