,tokens,ner_tags
0,"['We', 'also', 'have', 'an', 'option', ',', 'subject', 'to', 'customary', 'conditions', ',', 'to', 'increase', 'the', 'capacity', 'of', 'the', 'credit', 'facility', 'to', '$', '4.5', 'billion', 'at', 'any', 'time', 'prior', 'to', 'the', 'maturity', 'dates', 'for', 'the', 'revolving', 'credit', 'facility', 'and', 'term', 'loans', 'without', 'the', 'consent', 'of', 'existing', 'lenders', ',', 'by', 'obtaining', 'additional', 'commitments', 'from', 'our', 'existing', 'lenders', 'and', 'other', 'financial', 'institutions', '.', 'As', 'of', 'June', '30', ',', '2019', ',', 'the', '2017', 'credit', 'facility', 'bore', 'interest', 'at', 'a', 'spread', 'over', '30', '-', 'day', 'LIBOR', 'ranging', 'from', '(', 'i', ')', '82.5', 'basis', 'points', 'to', '155', 'basis', 'points', 'for', 'loans', 'under', 'the', 'revolving', 'credit', 'facility', ',', '(', 'ii', ')', '90', 'basis', 'points', 'to', '175', 'basis', 'points', 'for', 'loans', 'under', 'Term', 'Loan', 'A', ',', 'and', '(', 'iii', ')', '150', 'basis', 'points', 'to', '245', 'basis', 'points', 'for', 'loans', 'under', 'Term', 'Loan', 'B', ',', 'in', 'each', 'case', 'based', 'on', 'the', 'credit', 'rating', 'assigned', 'to', 'the', 'senior', 'unsecured', 'long', 'term', 'indebtedness', 'of', 'the', 'Company', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'outstanding', 'principal', 'amounts', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'LIBOR', 'plus', '0.75', '%', 'to', '1.50', '%', '(', 'depending', 'on', 'the', 'then', '-', 'applicable', 'leverage', 'ratio', ')', 'or', 'the', 'Base', 'Rate', '(', 'as', 'defined', 'in', 'the', 'Revolving', 'Credit', 'Agreement', 'and', 'the', 'Term', 'Credit', 'Agreement', ',', 'as', 'applicable', ')', 'plus', '0.0', '%', 'to', '0.50', '%', '(', 'depending', 'on', 'the', 'then', '-', 'applicable', 'leverage', 'ratio', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['The', 'applicable', 'margin', 'varies', 'based', 'on', 'the', 'percentage', 'of', 'the', 'total', 'commitment', 'drawn', ',', 'with', 'a', '2.25', '%', 'margin', 'at', 'utilization', 'equal', 'to', 'or', 'lower', 'than', '35', '%', ',', 'a', '2.75', '%', 'margin', 'at', 'utilization', 'greater', 'than', '35', '%', 'but', 'less', 'than', 'or', 'equal', 'to', '50', '%', ',', 'and', 'a', '3.25', '%', 'margin', 'at', 'utilization', 'greater', 'than', '50', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['During', 'the', 'three', 'months', 'ended', 'May', '3', ',', '2019', ',', 'the', 'facility', 'was', 'amended', 'and', 'restated', 'to', 'extend', 'the', 'maturity', 'date', 'to', 'March', '26', ',', '2020', 'and', 'to', 'increase', 'the', 'annual', 'rate', 'at', 'which', 'interest', 'accrues', 'to', 'the', 'applicable', 'London', 'Interbank', 'Offered', 'Rate', 'plus', '1.50', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
4,"['Each', 'Eurocurrency', 'Loan', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'Eurocurrency', 'Rate', 'plus', 'a', 'margin', 'based', 'on', 'the', 'Company', ""'s"", 'debt', 'ratings', 'from', 'time', 'to', 'time', 'of', 'between', '0.690', '%', 'and', '1.375', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
5,"['The', 'Base', 'Rate', 'for', 'any', 'day', 'is', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'greatest', 'of', '(', 'i', ')', 'the', 'prime', 'rate', 'in', 'effect', 'on', 'such', 'day', ',', '(', 'ii', ')', 'the', 'federal', 'funds', 'effective', 'rate', '(', 'not', 'less', 'than', '0.00', '%', ')', 'in', 'effect', 'on', 'such', 'day', 'plus', '½', 'of', '1.00', '%', ',', 'and', '(', 'ii', ')', 'the', 'Eurodollar', 'rate', 'for', 'a', 'one', 'month', 'interest', 'period', 'beginning', 'on', 'such', 'day', 'plus', '1.00', '%', '.', 'Accrued', 'interest', 'on', 'the', 'loans', 'will', 'be', 'paid', 'quarterly', 'or', ',', 'with', 'respect', 'to', 'loans', 'that', 'are', 'accruing', 'interest', 'based', 'on', 'the', 'Eurodollar', 'rate', ',', 'at', 'the', 'end', 'of', 'the', 'applicable', 'interest', 'rate', 'period', '.', '15', 'Lenders', 'under', 'the', 'Credit', 'Facility', 'are', 'entitled', 'to', 'a', 'premium', 'in', 'the', 'event', 'of', 'certain', 'prepayments', 'or', 'repricings', 'of', 'the', 'Term', 'Loan', 'made', 'within', 'six', 'months', 'of', 'the', 'Closing', 'in', 'an', 'amount', 'equal', 'to', '1.0', '%', 'times', 'the', 'aggregate', 'principal', 'amount', 'of', 'the', 'initial', 'Term', 'Loan', 'prepaid', 'in', 'connection', 'with', 'a', 'repricing', 'transaction', 'or', 'the', 'aggregate', 'principal', 'amount', 'of', 'the', 'initial', 'Term', 'Loan', 'outstanding', 'on', 'such', 'date', 'that', 'is', 'subject', 'to', 'an', 'effective', 'pricing', 'reduction', 'pursuant', 'to', 'a', 'repricing', 'transaction', ',', 'as', 'applicable', '.', 'Interest', 'rate', 'swap', 'On', 'August', '6', ',', '2019', ',', 'the', 'Company', 'also', 'entered', 'into', 'an', 'interest', 'rate', 'hedge', 'instrument', 'for', 'the', 'full', '7', 'year', 'term', ',', 'effectively', 'fixing', 'our', 'interest', 'rate', 'at', '5.4', '%', 'for', 'the', 'Term', 'Loan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Loans', 'under', 'the', 'Revolving', 'Facility', 'bear', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'an', 'adjusted', 'LIBOR', 'rate', 'plus', 'an', 'applicable', 'margin', 'equal', 'to', '1.625', '%', 'per', 'annum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
7,"['The', 'term', 'loan', '’', 's', 'interest', 'rate', 'is', 'currently', 'priced', 'at', 'one', '-', 'month', 'LIBOR', ',', 'plus', 'a', 'credit', 'spread', 'of', '70', 'basis', 'points', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
8,"['(', '5', ')', 'U.S.', 'dollar', '-', 'denominated', 'loan', ',', 'at', 'a', 'variable', 'interest', 'rate', 'based', 'on', 'the', '6', '-', 'month', 'LIBOR', 'plus', '290', 'bps', '(', '5.40', 'percent', 'at', 'June', '30', ',', '2018', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'interest', 'rate', 'applicable', 'to', 'outstanding', 'balances', 'under', 'the', 'amended', 'and', 'restated', 'Credit', 'Agreement', 'is', 'LIBOR', 'plus', '0.50', '%', ',', 'with', 'a', 'commitment', 'fee', 'of', '0.04', '%', 'on', 'the', 'undrawn', 'portion', 'of', 'the', 'credit', 'facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
