,tokens,ner_tags
0,"['Note', '20', '-', 'Subsequent', 'Events', 'Acquisition', 'of', 'Home', 'Star', 'Financial', 'Group', ',', 'Inc.', '-', 'Completed', 'on', 'July', '17', ',', '2019On', 'July', '17', ',', '2019', ',', 'the', 'Company', 'completed', 'its', 'acquisition', 'of', 'Home', 'Star', 'Financial', 'Group', ',', 'Inc.', '(', '“', 'Home', 'Star', '”', ')', ',', 'and', 'its', 'wholly', 'owned', 'subsidiary', ',', 'Home', 'Star', 'Bank', 'and', 'Financial', 'Services', ',', 'which', 'operates', '5', 'full', '-', 'service', 'banking', 'centers', 'in', 'northern', 'Illinois', ',', 'for', 'total', 'consideration', 'of', '$', '11.4', 'million', ',', 'consisting', 'of', '$', '1.0', 'million', 'in', 'cash', 'and', '405,000', 'shares', 'of', 'the', 'Company', '’', 's', 'common', 'stock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['Preferred', 'Stock', 'In', 'connection', 'with', 'the', 'Raycom', 'Merger', ',', 'on', 'January', '2', ',', '2019', ',', 'we', 'issued', '650,000', 'shares', 'of', 'our', 'Series', 'A', 'Perpetual', 'Preferred', 'Stock', ',', 'with', 'a', 'stated', 'face', 'value', 'and', 'liquidation', 'value', 'of', '$', '1,000', 'per', 'share', '(', 'the', '“', 'Series', 'A', 'Preferred', 'Stock', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['Total', 'consideration', 'of', '$', '2.5', 'billion', 'included', 'cash', 'consideration', 'of', '$', '637', 'million', 'and', 'proceeds', 'from', 'the', 'issuance', 'of', 'approximately', '56', 'million', 'shares', 'of', 'Noble', 'Energy', 'common', 'stock', 'with', 'a', 'fair', 'value', 'of', 'approximately', '$', '1.9', 'billion', '.']","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['As', 'consideration', 'for', 'the', 'acquisition', ',', 'TGE', 'and', 'Tallgrass', 'Equity', 'issued', '27,554,785', 'unregistered', 'Class', 'B', 'shares', 'and', 'TE', 'Units', ',', 'valued', 'at', 'approximately', '$', '644.8', 'million', 'based', 'on', 'the', 'closing', 'price', 'on', 'February', '6', ',', '2018', ',', 'to', 'the', 'limited', 'partners', 'of', 'TD', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['On', 'June', '28', ',', '2019', ',', 'the', 'Company', 'acquired', 'all', '17,727,249', 'outstanding', 'common', 'units', 'of', 'the', 'Partnership', 'not', 'already', 'owned', 'by', 'Sun', 'Coke', 'in', 'exchange', 'for', '24,818,149', 'newly', 'issued', 'Sun', 'Coke', 'common', 'shares', '(', 'the', '""', 'Simplification', 'Transaction', '""', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['The', 'following', 'table', 'summarizes', 'the', 'amount', 'of', 'receivables', 'sold', 'with', 'recourse', '(', 'in', 'thousands', ')', ':', '18', 'Table', 'of', 'Contents', 'PART', 'I', '-', 'FINANCIAL', 'INFORMATION', 'Item', '1', 'RESMED', 'INC', '.', 'AND', 'SUBSIDIARIES', 'Notes', 'to', 'the', 'Condensed', 'Consolidated', 'Financial', 'Statements', '(', 'Unaudited', ')', 'The', 'following', 'table', 'summarizes', 'the', 'maximum', 'exposure', 'on', 'outstanding', 'receivables', 'sold', 'with', 'recourse', 'and', 'provision', 'for', 'doubtful', 'accounts', '(', 'in', 'thousands', ')', ':', '(', '13', ')', 'Business', 'CombinationsMatrixCareOn', 'November', '13', ',', '2018', ',', 'we', 'completed', 'the', 'acquisition', 'of', '100', '%', 'of', 'the', 'shares', 'in', 'Matrix', 'Care', ',', 'Inc.', 'and', 'its', 'subsidiaries', '(', '“', 'Matrix', 'Care', '”', ')', ',', 'a', 'provider', 'of', 'software', 'solutions', 'for', 'skilled', 'nursing', ',', 'life', 'plan', 'communities', ',', 'senior', 'living', 'and', 'private', 'duty', ',', 'for', 'base', 'purchase', 'consideration', 'paid', 'of', '$', '750.0', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
6,"['On', 'June', '11', ',', '2019', ',', 'NEP', 'issued', 'and', 'sold', '100', '%', 'of', 'the', 'noncontrolling', 'Class', 'B', 'membership', 'interest', 'in', 'NEP', 'Renewables', 'II', ',', 'LLC', '(', 'NEP', 'Renewables', 'II', ')', 'for', 'approximately', '$', '900', 'million', ',', 'under', 'a', 'membership', 'interest', 'purchase', 'agreement', 'dated', 'as', 'of', 'March', '4', ',', '2019', 'between', 'NEP', ',', 'two', 'of', 'its', 'indirect', 'subsidiaries', ',', 'NEP', 'Renewables', 'Holdings', 'II', ',', 'LLC', '(', 'NEP', 'Renewables', 'Holdings', 'II', ')', 'and', 'NEP', 'Renewables', 'II', ',', 'and', 'a', 'third', '-', 'party', 'investor', '(', 'NEP', 'Renewables', 'II', 'investor', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['The', '20', '%', 'ownership', 'investment', 'previously', 'held', 'in', 'Bapco', 'is', 'now', 'included', 'within', 'the', 'intangible', 'assets', 'acquired', '.']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['Having', 'acquired', '95.28', '%', 'of', 'the', 'shares', 'of', 'Saeta', ',', 'the', 'Company', 'then', 'pursued', 'a', 'statutory', 'squeeze', 'out', 'procedure', 'under', 'Spanish', 'law', 'to', 'procure', 'the', 'remaining', 'approximately', '4.72', '%', 'of', 'the', 'shares', 'of', 'Saeta', 'on', 'July', '2', ',', '2018', 'for', '$', '54.6', 'million', '.']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
9,"['McDermott', 'is', 'considered', 'the', 'acquirer', 'for', 'accounting', 'purposes', 'based', 'on', 'the', 'following', 'facts', 'at', 'the', 'Combination', 'Date', ':', '(', '1', ')', 'McDermott', '’', 's', 'stockholders', 'owned', 'approximately', '53', 'percent', 'of', 'the', 'combined', 'business', 'on', 'a', 'fully', 'diluted', 'basis', ';', '(', '2', ')', 'a', 'group', 'of', 'McDermott', '’', 's', 'directors', ',', 'including', 'the', 'Chairman', 'of', 'the', 'Board', ',', 'constituted', 'a', 'majority', 'of', 'the', 'Board', 'of', 'Directors', ';', 'and', '(', '3', ')', 'McDermott', '’', 's', 'President', 'and', 'Chief', 'Executive', 'Officer', 'and', 'Executive', 'Vice', 'President', 'and', 'Chief', 'Financial', 'Officer', 'continue', 'in', 'those', 'roles', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
