,tokens,ner_tags
0,"['The', 'Company', 'paid', 'total', 'consideration', 'of', 'approximately', '$', '1.8', 'billion', 'in', 'cash', '(', 'excluding', '$', '315.2', 'million', 'of', 'cash', 'Page', '11', 'acquired', ')', 'and', 'issued', 'approximately', '$', '1.4', 'billion', 'of', 'Jacobs', '’', 'common', 'stock', ',', 'or', '20.7', 'million', 'shares', ',', 'to', 'the', 'former', 'stockholders', 'and', 'certain', 'equity', 'award', 'holders', 'of', 'CH2M', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['Concurrently', 'with', 'the', 'closing', 'of', 'the', 'IPO', ',', 'the', 'Company', 'issued', '33,071,000', 'shares', 'of', 'its', 'common', 'stock', 'to', 'Two', 'Harbors', 'in', 'exchange', 'for', 'the', 'equity', 'interests', 'in', 'the', 'Predecessor', ',', 'which', 'became', 'the', 'Company', '’', 's', 'wholly', 'owned', 'indirect', 'subsidiary', 'as', 'a', 'result', 'of', 'the', 'transaction', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['For', 'more', 'discussion', 'on', 'the', 'Non', '-', 'Compete', ',', 'refer', 'to', 'Note', '7', '-', 'Intangible', 'Assets', '.', 'Harvest', 'Acquisition', 'On', 'August', '31', ',', '2018', ',', 'the', 'Company', 'completed', 'the', 'acquisition', 'of', 'substantially', 'all', 'of', 'Harvest', 'Oil', '&', 'Gas', 'Corporation', '’', 's', 'South', 'Texas', 'assets', 'for', 'approximately', '$', '133.3', 'million', 'in', 'cash', 'and', '4.2', 'million', 'shares', 'of', 'Class', 'A', 'Common', 'Stock', 'for', 'a', 'total', 'consideration', 'of', '$', '191.5', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
3,"['The', 'preliminary', 'acquisition', 'date', 'fair', 'value', 'of', 'the', 'consideration', 'transferred', 'for', 'Tableau', 'is', 'estimated', 'to', 'be', 'approximately', '$', '14.9', 'billion', 'comprised', 'of', '$', '14.6', 'billion', 'in', 'common', 'stock', 'issued', ',', 'or', 'approximately', '96', 'million', 'shares', ',', 'and', '$', '0.3', 'billion', 'related', 'to', 'the', 'fair', 'value', 'of', 'stock', 'options', 'and', 'restricted', 'stock', 'awards', 'assumed', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['The', 'total', 'purchase', 'price', 'of', 'the', 'acquisition', 'was', '$', '1,814.8', 'million', ',', 'composed', 'of', '$', '1,201.0', 'million', 'of', 'cash', 'paid', '(', 'net', 'of', 'cash', 'acquired', 'of', '$', '46.8', 'million', ')', 'and', '$', '613.8', 'million', 'of', 'newly', 'issued', 'shares', 'of', 'Univar', 'Solutions', 'common', 'stock', ',', 'which', 'represented', 'approximately', '26.4', 'million', 'shares', ',', 'based', 'on', 'Univar', 'Solutions', '’', 'closing', 'stock', 'price', 'of', '$', '23.29', 'on', 'February', '27', ',', '2019', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['Asset', 'Impairment', 'and', 'Other', 'Charges', ',', 'Net', 'The', 'following', 'represents', 'a', 'summary', 'of', 'asset', 'impairment', 'and', 'other', 'charges', ',', 'net', 'recorded', 'during', 'the', 'quarters', 'and', 'nine', 'months', 'ended', 'September', '27', ',', '2019', 'and', 'September', '28', ',', '2018', '(', 'U.S.', 'dollars', 'in', 'millions', ')', ':', '(', '1', ')', 'Equity', 'investment', 'relates', 'to', 'our', '10', '%', 'equity', 'ownership', 'interest', 'in', 'Three', 'Limes', ',', 'Inc.', ',', 'd', '/', 'b', '/', 'a', 'The', 'Purple', 'Carrot', ',', 'which', 'was', 'sold', 'at', 'a', 'loss', 'during', 'the', 'nine', 'months', 'ended', 'September', '27', ',', '2019', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Note', '4', 'Inventories', 'The', 'components', 'of', 'Inventories', ',', 'net', 'are', 'as', 'follows', '(', 'in', 'millions', ')', ':', '12', 'Table', 'of', 'Contents', 'Note', '5', 'Business', 'Acquisitions', 'Profitect', 'On', 'May', '31', ',', '2019', ',', 'the', 'Company', 'acquired', '100', '%', 'of', 'the', 'equity', 'interests', 'of', 'Profitect', ',', 'Inc.', '(', '“', 'Profitect', '”', ')', ',', 'a', 'provider', 'of', 'prescriptive', 'analytics', 'primarily', 'for', 'the', 'retail', 'industry', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['The', 'following', 'depicts', 'the', 'change', 'to', 'the', 'balance', 'of', 'the', 'redeemable', 'noncontrolling', 'interest', ':', 'Note', '12', '-', 'Business', 'Acquisitions', 'In', 'November', '2018', ',', 'the', 'Company', ',', 'through', 'its', 'subsidiaries', ',', 'led', 'principally', 'by', 'Centuri', ',', 'completed', 'the', 'acquisition', 'of', 'an', '80', '%', 'interest', 'in', 'a', 'privately', 'held', 'infrastructure', 'services', 'business', ',', 'Linetec', ',', 'with', 'the', 'remaining', '20', '%', 'retained', 'by', 'the', 'seller', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['DTE', 'Energy', 'purchased', '100', 'percent', 'of', 'M5', 'Louisiana', 'Gathering', ',', 'LLC', 'and', 'its', 'wholly', 'owned', 'subsidiaries', 'from', 'Momentum', 'Midstream', 'and', 'Indigo', 'Natural', 'Resources', '.']","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'purchase', 'price', 'for', 'the', '90', '%', 'ownership', 'interest', 'was', '$', '128.3', 'million', ',', 'which', 'was', 'comprised', 'of', 'cash', 'consideration', 'of', '$', '120.0', 'million', 'and', '$', '8.3', 'million', 'of', 'the', 'Company', '’', 's', 'escrowed', 'proceeds', 'from', 'HVP', 'III', '’', 's', 'sale', 'of', '50', 'properties', 'to', 'an', 'unaffiliated', 'buyer', 'on', 'June', '5', ',', '2019', '(', 'see', 'note', '5', ')', '.']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
