,tokens,ner_tags
0,"['Also', 'in', 'connection', 'with', 'the', 'acquisition', 'of', 'Good', 'Start', 'and', 'immediately', 'subsequent', 'to', 'the', 'acquisition', ',', 'the', 'Company', 'paid', 'bonuses', 'to', 'certain', 'members', 'of', 'Good', 'Start', '’', 's', 'management', 'team', 'through', ':', '(', 'a', ')', 'payment', 'of', '$', '0.9', 'million', 'through', 'the', 'issuance', 'of', '83,025', 'shares', 'of', 'the', 'Company', '’', 's', 'common', 'stock', ';', 'and', '(', 'b', ')', 'payment', 'of', '$', '0.4', 'million', 'through', 'the', 'issuance', 'of', '37,406', 'shares', 'of', 'the', 'Company', '’', 's', 'common', 'stock', ',', 'representing', 'a', 'hold', '-', 'back', 'amount', 'payable', 'on', 'the', 'one', '-', 'year', 'anniversary', 'of', 'the', 'acquisition', 'date', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'acquisition', 'of', 'Poage', 'was', 'structured', 'as', 'a', 'stock', 'transaction', 'in', 'which', 'the', 'Company', 'issued', 'approximately', '1.1', 'million', 'shares', ',', 'valued', 'at', 'approximately', '$', '82.6', 'million', ',', 'or', '$', '24.22', 'per', 'share', 'of', 'Poage', 'common', 'stock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['Relationship', 'with', 'Sagicor', 'In', 'connection', 'with', 'the', 'acquisition', 'of', 'the', 'Sagicor', 'Assets', ',', 'we', 'issued', '20,000,000', 'ordinary', 'shares', 'of', 'our', 'common', 'stock', 'to', 'affiliates', 'of', 'Sagicor', 'Group', 'Jamaica', 'Limited', '(', '“', 'Sagicor', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['(', '2', ')', 'Represents', 'the', 'fair', 'value', 'of', '6.3', 'million', 'shares', 'of', 'Tivity', 'Health', 'Common', 'Stock', 'issued', 'for', 'outstanding', 'Nutrisystem', 'shares', 'as', 'stock', 'consideration', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['Pursuant', 'to', 'the', 'merger', 'agreement', 'executed', 'in', 'June', '2017', ',', 'the', 'Company', 'paid', '$', '36.2', 'million', 'of', 'cash', 'consideration', 'and', '3,398,477', 'shares', 'of', 'the', 'Company', '’', 's', 'Class', 'A', 'common', 'stock', 'in', 'exchange', 'for', 'all', 'of', 'the', 'outstanding', 'common', 'stock', 'of', 'Peoples', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['See', 'discussion', 'of', 'Dana', ""'s"", 'subsequent', 'acquisition', 'of', 'PEBL', ""'s"", '50', '%', 'interest', 'in', 'PEPS', 'above', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
6,"['On', 'September', '12', ',', '2018', ',', 'the', 'Company', 'completed', 'the', 'acquisition', 'of', '100', '%', 'of', 'Halo', 'Pharma', ',', 'a', 'finished', 'dosage', 'form', 'contract', 'development', 'and', 'manufacturing', 'organization', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['Share', 'Purchase', 'Agreement', 'In', 'connection', 'with', 'the', 'formation', 'of', 'Sem', 'CAMS', 'Midstream', ',', 'on', 'January', '9', ',', '2019', ',', 'Sem', 'CAMS', 'Midstream', 'entered', 'into', 'a', 'Share', 'Purchase', 'Agreement', '(', 'the', '“', 'Share', 'Purchase', 'Agreement', '”', ')', 'with', 'Meritage', 'Midstream', 'Services', 'III', ',', 'LP', '(', '“', 'Meritage', '”', ')', 'to', 'acquire', '100', '%', 'of', 'the', 'issued', 'and', 'outstanding', 'equity', 'interests', 'in', 'Meritage', 'Midstream', 'ULC', ',', 'an', 'Alberta', 'unlimited', 'liability', 'corporation', '(', '“', 'Meritage', 'ULC', '”', 'and', 'such', 'acquisition', ',', 'the', '“', 'Meritage', 'Acquisition', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['In', 'June', '2019', ',', 'the', 'Company', 'acquired', '100', 'percent', 'of', 'the', 'equity', 'interests', 'of', 'Lavet', 'S.r.l', '.']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'purchase', 'of', 'the', 'remaining', '49', '%', 'interest', 'resulted', 'in', 'a', 'decrease', 'to', 'PMI', '’', 's', 'additional', 'paid', '-', 'in', 'capital', 'of', '$', '86', 'million', '.']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,"['The', 'Company', 'acquired', 'one', 'hundred', 'percent', 'of', 'Interface', 'for', 'an', 'initial', 'price', 'of', '$', '268.4', 'million', ',', 'net', 'of', 'cash', 'acquired', 'of', '$', '5.2', 'million', '.']","[0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,"['The', 'Company', 'acquired', 'one', 'hundred', 'percent', 'of', 'Interface', 'for', 'an', 'initial', 'price', 'of', '$', '268.4', 'million', ',', 'net', 'of', 'cash', 'acquired', 'of', '$', '5.2', 'million', '.']","[0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,"['The', 'aggregate', 'purchase', 'price', 'of', 'this', 'acquisition', 'was', 'approximately', '$', '219', 'million', ',', 'net', 'of', 'cash', 'acquired', 'of', '$', '3.6', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13,"['Additionally', ',', 'on', 'July', '2', ',', '2019', ',', 'the', 'foreclosure', 'sale', 'of', 'one', 'property', 'occurred', 'to', 'settle', 'the', 'related', 'mortgage', 'note', 'obligation', 'for', 'which', 'the', 'Company', 'was', 'in', 'default', 'as', 'of', 'June', '30', ',', '2019', '.', 'From', 'July', '1', ',', '2019', 'through', 'July', '31', ',', '2019', 'the', 'Company', 'acquired', 'three', 'properties', 'for', 'an', 'aggregate', 'purchase', 'price', 'of', '$', '21.8', 'million', ',', 'excluding', 'capitalized', 'external', 'acquisition', '-', 'related', 'expenses', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14,"['Med', 'Cart', 'On', 'May', '31', ',', '2017', ',', 'the', 'Company', 'acquired', 'Med', 'Cart', 'Specialty', 'Pharmacy', 'for', '$', '34.5', 'million', ',', 'including', 'the', 'cost', 'of', 'acquired', 'inventory', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,"['The', 'total', 'consideration', 'for', 'the', 'transaction', ',', 'including', 'the', 'Company', '’', 's', 'assumption', 'of', 'existing', 'Eaton', 'Towers', 'debt', ',', 'is', 'approximately', '$', '1.85', 'billion', ',', 'subject', 'to', 'customary', 'closing', 'adjustments', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
16,"['On', 'February', '14', ',', '2018', ',', 'we', 'acquired', 'certain', 'divested', 'assets', 'from', 'Becton', ',', 'Dickinson', 'and', 'Company', '(', '""', 'BD', '""', ')', ',', 'for', 'an', 'aggregate', 'purchase', 'price', 'of', '$', '100.3', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
17,"['During', 'the', 'three', 'months', 'ended', 'June', '30', ',', '2019', 'Ebix', 'acquired', 'an', 'additional', '15.1', '%', 'of', 'these', 'publicly', '-', 'held', 'Weizmann', 'Forex', 'shares', 'for', '$', '12.7', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
18,"['Acquisitions', '2018', 'Acquisition', 'In', 'February', '2018', ',', 'the', 'Company', 'completed', 'a', 'purchase', 'of', 'Twine', 'Health', ',', 'Inc.', ',', 'a', 'privately', '-', 'held', 'company', ',', 'which', 'was', 'accounted', 'for', 'as', 'a', 'business', 'combination', ',', 'for', 'total', 'purchase', 'price', 'consideration', 'of', '$', '16.7', 'million', ',', 'of', 'which', '$', '5.4', 'million', 'was', 'allocated', 'to', 'developed', 'technology', 'intangible', 'assets', ',', '$', '3.8', 'million', 'to', 'customer', 'relationships', 'intangible', 'asset', ',', '$', '9.9', 'million', 'to', 'goodwill', ',', '$', '1.7', 'million', 'to', 'deferred', 'tax', 'liabilities', ',', '$', '0.2', 'million', 'to', 'deferred', 'revenue', ',', 'and', '$', '0.6', 'million', 'to', 'net', 'assumed', 'liabilities', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19,"['Pleasant', ',', 'Michigan', '-', 'based', 'Milan', 'Supply', 'Company', '(', '""', 'Milan', 'Supply', '""', ')', ',', 'for', 'a', 'purchase', 'price', 'of', 'approximately', '$', '6.1', 'million', 'after', 'working', 'capital', 'adjustments', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
20,"['This', 'acquisition', 'extends', '8x8', '’', 's', 'technology', 'advantage', 'as', 'a', 'fully', '-', 'owned', ',', 'cloud', 'technology', 'platform', 'with', 'unified', 'communications', '(', '""', 'UCaaS', '""', ')', ',', 'contact', 'center', '(', '""', 'CCaaS', '""', ')', ',', 'video', '(', '""', 'VCaaS', '""', ')', 'and', 'platform', 'communication', 'APIs', '(', '""', 'CPaaS', '""', ')', 'solutions', 'able', 'to', 'natively', 'offer', 'pre', '-', 'packaged', 'communications', ',', 'contact', 'center', 'and', 'video', 'solutions', 'and', 'open', 'APIs', 'to', 'embed', 'these', 'and', 'other', 'communications', 'into', 'an', 'organization', '’', 's', 'core', 'business', 'processes', '.', 'The', 'total', 'fair', 'value', 'of', 'the', 'purchase', 'consideration', 'of', 'approximately', '$', '117.1', 'million', 'was', 'comprised', 'of', 'approximately', '$', '72.8', 'million', 'in', 'cash', 'and', '$', '44.3', 'million', 'in', 'shares', 'of', 'common', 'stock', 'of', 'the', 'Company', ',', 'of', 'which', 'approximately', '$', '10.4', 'million', 'in', 'cash', 'and', '$', '8.5', 'million', 'in', 'equity', 'have', 'been', 'heldback', 'to', 'cover', 'potential', 'indemnity', 'claims', 'made', 'by', 'the', 'Company', 'after', 'the', 'closing', 'date', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21,"['The', 'aggregate', 'fair', 'value', 'consideration', 'for', 'these', 'five', 'acquisitions', 'included', '$', '69.9', 'million', 'in', 'cash', 'and', 'fair', 'value', 'contingent', 'consideration', 'of', '$', '1.1', 'million', 'and', 'was', 'net', 'of', 'a', 'working', 'capital', 'receivable', 'of', '$', '0.2', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
