,tokens,ner_tags
0,"['The', 'facility', 'bears', 'interest', 'at', 'a', 'base', 'rate', 'or', 'at', 'a', 'LIBOR', '-', 'based', 'rate', 'for', 'the', 'applicable', 'interest', 'period', ',', 'plus', 'a', 'margin', 'ranging', 'from', 'zero', 'percent', 'to', '1.25', 'percent', ',', 'based', 'on', 'the', 'Company', '’', 's', 'credit', 'ratings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['As', 'of', 'September', '30', ',', '2019', ',', '$', '62.3', 'million', 'was', 'borrowed', 'and', 'outstanding', ',', '$', '4.9', 'million', 'was', 'outstanding', 'under', 'letters', 'of', 'credit', ',', 'and', 'therefore', '$', '382.8', 'million', 'remained', 'available', 'for', 'us', 'to', 'borrow', 'under', 'the', 'revolving', 'credit', 'facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['Upon', 'conversion', ',', 'the', 'holders', 'will', 'receive', 'shares', 'of', 'our', 'common', 'stock', 'at', 'an', 'initial', 'conversion', 'rate', 'of', '13.1278', 'shares', 'per', '$', '1,000', 'in', 'principal', 'amount', 'of', '2025', 'Notes', ',', 'equivalent', 'to', 'a', 'conversion', 'price', 'of', 'approximately', '$', '76.17', 'per', 'share', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
3,"['Convertible', 'Senior', 'Notes', 'In', 'March', '2019', ',', 'we', 'issued', '$', '700', 'million', 'in', 'aggregate', 'principal', 'amount', 'of', '0.125', '%', 'convertible', 'senior', 'notes', 'due', 'in', '2025', '(', '2025', 'notes', ')', 'and', 'in', 'April', '2019', ',', 'the', 'initial', 'purchasers', 'fully', 'exercised', 'their', 'option', 'to', 'purchase', '$', '100', 'million', 'of', 'additional', 'notes', 'for', 'aggregate', 'total', 'principal', 'amount', 'of', '$', '800', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['Mitsubishi', 'Bank', 'loans', 'On', 'February', '25', ',', '2015', ',', 'the', 'Company', 'entered', 'into', 'certain', 'loan', 'agreements', 'and', 'related', 'agreements', 'with', 'MUFG', 'Bank', ',', 'Ltd.', '(', 'the', '“', 'Mitsubishi', 'Bank', '”', ')', 'that', 'provided', 'for', '(', 'i', ')', 'a', 'term', 'loan', 'in', 'the', 'aggregate', 'principal', 'amount', 'of', '500.0', 'million', 'JPY', '(', '$', '4.4', 'million', ')', '(', 'the', '“', 'Term', 'Loan', 'A', '”', ')', 'and', '(', 'ii', ')', 'a', 'term', 'loan', 'in', 'the', 'aggregate', 'principal', 'amount', 'of', 'one', 'billion', 'JPY', '(', 'approximately', '$', '9.3', 'million', ')', '(', 'the', '“', 'Term', 'Loan', 'B', '”', 'and', 'together', 'with', 'the', 'Term', 'Loan', 'A', ',', 'the', '“', '2015', 'Mitsubishi', 'Bank', 'Loans', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['At', 'September', '30', ',', '2019', 'and', 'December', '31', ',', '2018', ',', 'the', 'fair', 'value', 'of', 'total', 'borrowings', 'was', '$', '6.726', 'billion', 'and', '$', '6.216', 'billion', ',', 'respectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0]"
6,"['The', 'effective', 'interest', 'rate', 'including', 'amortization', 'of', 'the', 'debt', 'discount', 'is', '7.30', '%', 'as', 'of', 'March', '31', ',', '2020', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['The', 'Company', 'used', 'the', 'net', 'proceeds', 'from', 'the', 'offering', 'of', 'the', '2029', 'Notes', 'to', ':', '(', 'i', ')', 'repay', 'all', 'amounts', 'outstanding', 'under', 'its', 'existing', 'Revolving', 'Credit', 'Agreement', '(', 'as', 'defined', 'below', ')', ';', '(', 'ii', ')', 'redeem', 'and', 'satisfy', 'and', 'discharge', 'all', 'of', 'its', 'outstanding', '4.500', '%', 'Senior', 'Notes', 'due', 'May', '2020', '(', 'the', '""', '2020', 'Notes', '""', ')', ';', 'and', '(', 'iii', ')', 'pay', 'fees', 'and', 'expenses', 'related', 'to', 'the', 'foregoing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['This', 'arrangement', 'incurs', 'interest', 'at', 'a', 'fixed', 'rate', 'of', '3.89', '%', 'and', 'matures', 'on', 'April', '19', ',', '2023', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
9,"['The', 'term', 'loan', 'is', 'a', 'variable', 'rate', 'facility', 'which', 'bears', 'interest', 'at', 'a', 'floating', 'rate', 'equal', 'to', 'the', 'London', 'Interbank', 'Offered', 'Rate', '(', '“', 'LIBOR', '”', ')', 'plus', 'an', 'applicable', 'margin', 'of', '3.5', '%', 'and', 'matures', 'on', 'June', '14', ',', '2026', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
