,tokens,ner_tags
0,"['As', 'a', 'consequence', 'of', 'the', 'pricing', 'of', 'the', '2019', 'Incremental', 'Term', 'Loan', 'Facility', '(', 'defined', 'below', ')', ',', 'the', 'applicable', 'margin', 'for', 'the', '2016', 'Term', 'Loan', 'Facility', 'was', 'increased', 'to', '2.00', '%', '(', 'from', '1.75', '%', ')', 'with', 'respect', 'to', 'LIBOR', 'borrowings', 'and', '1.00', '%', '(', 'from', '0.75', '%', ')', 'with', 'respect', 'to', 'base', 'rate', 'borrowings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['EMC', 'Notes', '-', 'On', 'September', '7', ',', '2016', ',', 'EMC', 'had', 'outstanding', '$', '2.5', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '1.875', '%', 'Notes', 'due', 'June', '2018', ',', 'which', 'the', 'Company', 'fully', 'repaid', 'during', 'the', 'three', 'months', 'ended', 'August', '3', ',', '2018', ',', '$', '2.0', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '2.650', '%', 'Notes', 'due', 'June', '2020', ',', 'and', '$', '1.0', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '3.375', '%', 'Notes', 'due', 'June', '2023', '(', 'collectively', ',', 'the', '“', 'EMC', 'Notes', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['The', 'estimated', 'fair', 'value', 'of', 'the', '2.125', '%', 'Notes', 'take', 'into', 'account', 'the', 'value', 'between', 'the', 'Company', '’', 's', 'stock', 'price', 'as', 'of', 'the', 'end', 'of', 'the', 'quarter', 'and', 'the', 'equivalent', 'initial', 'conversion', 'price', 'of', 'approximately', '$', '8.00', 'per', 'share', 'of', 'common', 'stock', '.']","[0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3,"['The', 'Canadian', 'dollar', 'Term', 'Loan', 'bears', 'interest', 'on', 'the', 'outstanding', 'principal', 'amount', 'at', 'a', 'rate', 'equal', 'to', 'the', 'Canadian', 'Dollar', 'Offered', 'Rate', '(', '“', 'CDOR', '”', ')', 'plus', 'an', 'interest', 'margin', 'that', 'will', 'range', 'from', '0.90', '%', 'to', '1.90', '%', 'depending', 'on', 'the', 'Debt', 'Ratings', '.', 'On', 'June', '10', ',', '2015', ',', 'the', 'Company', 'entered', 'into', 'an', 'interest', 'rate', 'swap', 'agreement', 'to', 'fix', 'the', 'CDOR', 'portion', 'of', 'the', 'interest', 'rate', 'for', 'CAD', '$', '90.0', 'million', 'of', 'its', 'Canadian', 'dollar', 'Term', 'Loan', 'at', '1.59', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['Mitsubishi', 'Bank', 'loans', 'On', 'February', '25', ',', '2015', ',', 'the', 'Company', 'entered', 'into', 'certain', 'loan', 'agreements', 'and', 'related', 'agreements', 'with', 'MUFG', 'Bank', ',', 'Ltd.', '(', 'the', '“', 'Mitsubishi', 'Bank', '”', ')', 'that', 'provided', 'for', '(', 'i', ')', 'a', 'term', 'loan', 'in', 'the', 'aggregate', 'principal', 'amount', 'of', '500.0', 'million', 'JPY', '(', '$', '4.4', 'million', ')', '(', 'the', '“', 'Term', 'Loan', 'A', '”', ')', 'and', '(', 'ii', ')', 'a', 'term', 'loan', 'in', 'the', 'aggregate', 'principal', 'amount', 'of', 'one', 'billion', 'JPY', '(', 'approximately', '$', '9.3', 'million', ')', '(', 'the', '“', 'Term', 'Loan', 'B', '”', 'and', 'together', 'with', 'the', 'Term', 'Loan', 'A', ',', 'the', '“', '2015', 'Mitsubishi', 'Bank', 'Loans', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['The', 'total', 'estimated', 'fair', 'value', 'of', 'the', 'Notes', 'as', 'of', 'September', '30', ',', '2016', 'was', '$', '362.1', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
6,"['Series', 'A', 'consists', 'of', '$', '75', 'million', 'in', 'aggregate', 'principal', 'amount', 'of', 'notes', 'that', 'bear', 'interest', 'at', 'a', 'fixed', 'rate', 'of', '4.01', '%', 'and', 'are', 'due', 'in', 'full', 'on', 'September', '30', ',', '2021', '.']","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
7,"['SoCalGas', 'used', 'the', 'proceeds', 'from', 'the', 'offering', 'to', 'repay', 'outstanding', 'commercial', 'paper', '.', 'On', 'September', '24', ',', '2018', ',', 'SoCalGas', 'completed', 'its', 'public', 'offer', 'and', 'sale', 'of', '$', '550', 'million', 'of', '4.30', '-', 'percent', ',', 'first', 'mortgage', 'bonds', 'maturing', 'in', '2049', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['The', 'borrowing', 'period', 'for', 'the', 'Subordinated', 'Loan', 'was', 'recently', 'extended', 'until', 'December', '31', ',', '2018', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
9,"['The', 'loan', 'was', 'repaid', 'in', 'full', 'as', 'of', 'January', '5', ',', '2016', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
