,tokens,ner_tags
0,"['ABR', 'borrowings', '(', 'which', 'are', 'borrowings', 'bearing', 'interest', 'at', 'a', 'rate', 'determined', 'by', 'reference', 'to', 'the', 'ABR', ')', 'under', 'the', 'Credit', 'Agreement', 'will', 'bear', 'interest', 'at', 'the', 'greatest', 'of', '(', 'a', ')', 'the', 'prime', 'rate', 'in', 'effect', 'on', 'such', 'day', ',', '(', 'b', ')', 'the', 'federal', 'funds', 'effective', 'rate', 'on', 'such', 'day', 'plus', '0.5', 'percent', 'or', '(', 'c', ')', 'the', 'adjusted', 'LIBOR', 'for', 'a', 'one', '-', 'month', 'interest', 'period', 'on', 'such', 'day', 'plus', '1', 'percent', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1,"['Subsequent', 'Events', 'On', 'November', '1', ',', '2019', ',', 'we', 'closed', 'a', 'secured', ',', 'non', '-', 'recourse', '$', '400.0', 'million', 'interest', '-', 'only', 'loan', 'scheduled', 'to', 'mature', 'in', 'November', '2026', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['As', 'of', 'June', '30', ',', '2019', ',', 'the', 'Company', 'had', 'no', 'outstanding', 'letters', 'of', 'credit', 'and', 'borrowing', 'availability', 'of', '$', '1,000', 'under', 'the', 'Credit', 'Agreement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]"
3,"['In', 'November', '2017', ',', 'EGR', 'IV', ',', 'an', 'indirect', 'subsidiary', 'of', 'Exelon', 'and', 'Generation', ',', 'entered', 'into', 'an', '$', '850', 'million', 'nonrecourse', 'senior', 'secured', 'term', 'loan', 'credit', 'facility', 'agreement', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['The', 'TAO', 'Senior', 'Credit', 'Agreement', 'requires', 'TAOG', 'to', 'pay', 'a', 'commitment', 'fee', 'of', '0.50', '%', 'in', 'respect', 'of', 'the', 'daily', 'unused', 'commitments', 'under', 'the', 'TAO', 'Revolving', 'Credit', 'Facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['The', 'facility', 'is', 'available', 'to', 'support', 'Pinnacle', 'West', ""'s"", '$', '200', 'million', 'commercial', 'paper', 'program', ',', 'for', 'bank', 'borrowings', 'or', 'for', 'issuances', 'of', 'letters', 'of', 'credits', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['The', 'interest', 'rate', 'on', 'this', 'facility', 'ranges', 'from', '10.51', '%', 'to', '10.74', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0]"
7,"['The', 'Term', 'Loan', 'and', 'our', 'existing', '$', '20', 'million', 'revolving', 'line', 'of', 'credit', 'with', 'Chase', 'Bank', 'are', 'secured', 'by', 'substantially', 'all', 'of', 'the', 'assets', 'of', 'Nautilus', '.']","[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['As', 'of', 'October', '1', ',', '2019', ',', 'the', 'unused', 'borrowing', 'capacity', 'under', 'the', 'revolving', 'credit', 'facility', 'was', '$', '331.5', 'million', 'and', 'our', 'pro', 'forma', 'Consolidated', 'Leverage', 'Ratio', 'was', '2.16', 'to', '1.00.Promissory', 'Note', 'due', '2024On', 'June', '30', ',', '2017', ',', 'in', 'conjunction', 'with', 'our', 'purchase', 'of', 'an', 'aircraft', 'related', 'to', 'the', 'acquisition', 'of', 'Innosight', ',', 'we', 'assumed', ',', 'from', 'the', 'sellers', 'of', 'the', 'aircraft', ',', 'a', 'promissory', 'note', 'with', 'an', 'outstanding', 'principal', 'balance', 'of', '$', '5.1', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'revolving', 'credit', 'commitment', 'will', 'also', 'carry', 'a', 'commitment', 'fee', 'of', '0.15', '%', 'to', '0.40', '%', 'per', 'annum', 'on', 'the', 'unused', 'portion', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]"
