,tokens,ner_tags
0,"['Each', 'of', 'the', 'broker', '-', 'dealers', 'has', 'a', 'sublimit', 'under', 'Borrowing', 'Base', 'A', 'Loan', ',', 'from', '$', '300', 'million', 'to', '$', '600', 'million', ',', 'which', 'bears', 'interest', 'at', 'the', 'adjusted', 'LIBOR', 'or', 'base', 'rate', 'plus', '1.25', '%', 'per', 'annum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1,"['Net', 'Investment', 'Hedging', 'We', 'have', 'designated', '€', '700', 'million', 'aggregate', 'principal', 'amount', 'of', 'debt', 'as', 'a', 'hedge', 'of', 'the', 'variability', 'of', 'some', 'of', 'the', 'Euro', '-', 'denominated', 'net', 'investments', 'of', 'Warner', 'Media', '.']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['Generally', ',', 'labor', 'relations', 'have', 'been', 'maintained', 'in', 'a', 'normal', 'and', 'satisfactory', 'manner', ',', 'and', 'we', 'believe', 'our', 'employee', 'relations', 'are', 'good', '.', 'Surety', 'Bonds', '-', 'Surety', 'bonds', 'issued', 'on', 'our', 'behalf', 'were', '$', '46', 'million', 'at', 'September', '30', ',', '2019', 'and', 'primarily', 'relate', 'to', 'workers', ""'"", 'compensation', ',', 'taxes', ',', 'licenses', ',', 'construction', 'liens', ',', 'and', 'utilities', 'related', 'to', 'our', 'lodging', 'operations', '.', 'Letters', 'of', 'Credit', '-', 'Letters', 'of', 'credit', 'outstanding', 'on', 'our', 'behalf', 'at', 'September', '30', ',', '2019', 'were', '$', '286', 'million', ',', 'which', 'relate', 'to', 'our', 'ongoing', 'operations', ',', 'hotel', 'properties', 'under', 'development', 'in', 'the', 'U.S.', ',', 'collateral', 'for', 'estimated', 'insurance', 'claims', ',', 'and', 'securitization', 'of', 'our', 'performance', 'under', 'our', 'debt', 'repayment', 'guarantees', 'associated', 'with', 'the', 'hotel', 'properties', 'in', 'India', 'and', 'the', 'residential', 'property', 'in', 'Brazil', ',', 'which', 'are', 'only', 'called', 'upon', 'if', 'we', 'default', 'on', 'our', 'guarantees', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['There', 'was', 'no', 'outstanding', 'balance', 'on', 'the', 'Credit', 'Agreement', 'at', 'March', '31', ',', '2019', 'and', '2018', ',', 'respectively', '.']","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['Subject', 'to', 'certain', 'exceptions', ',', 'we', 'must', 'pay', 'a', 'prepayment', 'fee', 'equal', 'to', '(', 'i', ')', '2.00', '%', 'of', 'the', 'Maximum', 'Amount', 'if', 'it', 'prepays', 'all', 'advances', 'and', 'terminates', 'the', 'Loan', 'Agreement', 'prior', 'to', 'August', '2', ',', '2019', ',', 'or', '(', 'ii', ')', '1.00', '%', 'of', 'the', 'Maximum', 'Amount', 'if', 'it', 'prepays', 'all', 'advances', 'and', 'terminates', 'the', 'Loan', 'Agreement', 'on', 'or', 'after', 'August', '2', ',', '2019', ',', 'and', 'prior', 'to', 'the', 'maturity', 'date', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['As', 'of', 'November', '2', ',', '2018', ',', 'this', 'facility', 'was', 'effective', 'through', 'January', '13', ',', '2019', ',', 'and', 'the', 'total', 'debt', 'capacity', 'of', 'the', 'facility', 'was', '$', '684', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
6,"['As', 'of', 'March', '31', ',', '2019', ',', 'the', 'effective', 'interest', 'rate', 'on', 'Credit', 'Facility', 'borrowings', 'was', '3.60', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
7,"['We', 'also', 'maintain', 'a', '$', '50,000,000', 'revolving', 'trade', 'accounts', 'receivable', 'securitization', 'facility', '(', 'the', '“', 'AR', 'Facility', '”', ')', 'that', 'matures', 'in', 'January', '2020', '.']","[0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['Our', 'line', 'of', 'credit', 'has', 'remaining', 'availability', 'of', '$', '300', 'million', ',', 'subject', 'to', 'certain', 'conditions', '.', 'On', 'April', '28', ',', '2020', ',', 'our', 'stockholders', 'approved', 'an', 'amendment', 'to', 'our', 'charter', 'to', 'increase', 'the', 'number', 'of', 'shares', 'of', 'our', 'common', 'stock', 'that', 'we', 'are', 'authorized', 'to', 'issue', 'from', '400,000,000', 'to', '600,000,000', 'shares', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['Quarterly', ',', 'the', 'Company', 'pays', 'commitment', 'fees', 'assessed', 'at', 'annual', 'rates', 'of', '0.50', '%', 'on', 'any', 'available', 'portion', 'of', 'the', 'credit', 'facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
