,tokens,ner_tags
0,"['Loans', 'under', 'the', 'FILO', 'Tranche', ',', 'within', 'the', 'ABL', 'Facility', ',', 'bear', 'interest', 'at', 'an', 'alternate', 'base', 'rate', 'plus', 'an', 'applicable', 'margin', '(', 'ranging', 'from', '1.00', '%', 'to', '1.50', '%', 'pursuant', 'to', 'a', 'grid', 'based', 'on', 'average', 'excess', 'availability', ')', 'or', 'LIBOR', 'plus', 'an', 'applicable', 'margin', '(', 'ranging', 'from', '2.00', '%', 'to', '2.50', '%', 'pursuant', 'to', 'a', 'grid', 'based', 'on', 'average', 'excess', 'availability', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'Company', 'most', 'recently', 'amended', 'the', 'Floor', 'Plan', 'Facility', 'in', 'November', '2018', 'to', ',', 'among', 'other', 'things', ',', 'extend', 'the', 'maturity', 'date', 'to', 'October', '31', ',', '2020', ',', 'increase', 'the', 'available', 'capacity', 'to', '$', '650.0', 'million', 'from', '$', '350.0', 'million', ',', 'and', 'lower', 'the', 'annual', 'interest', 'rate', 'to', 'one', '-', 'month', 'LIBOR', 'plus', '3.40', '%', ',', 'a', 'decrease', 'from', 'the', 'previous', 'rate', 'of', 'one', '-', 'month', 'LIBOR', 'plus', '3.65', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
2,"['Of', 'these', 'bank', 'loans', ',', 'loans', 'in', 'the', 'aggregate', 'amount', 'of', '$', '25.3', 'million', 'bear', 'fixed', 'interest', 'rates', 'between', '1.1', '%', 'and', '4.5', '%', 'and', 'a', 'loan', 'in', 'the', 'amount', 'of', '$', '0.1', 'million', 'bears', 'a', 'variable', 'interest', 'rate', 'based', 'on', 'the', 'Euribor', 'rate', 'plus', 'a', 'margin', 'of', '1.5', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
3,"['The', 'applicable', 'margin', 'is', 'based', 'on', 'the', 'Company', '’', 's', 'consolidated', 'ratio', 'of', 'total', 'net', 'debt', 'to', 'consolidated', 'EBITDA', 'at', 'each', 'measurement', 'date', 'Currently', ',', 'the', 'Company', '’', 's', 'margin', 'is', '0.00', '%', 'for', 'base', 'rate', 'loans', 'and', '0.75', '%', 'for', 'LIBOR', 'loans', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
4,"['Eurodollar', 'term', 'loans', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'Adjusted', 'LIBO', 'Rate', 'plus', '1.75', '%', ';', '(', 'or', 'the', 'Adjusted', 'LIBO', 'Rate', 'plus', '1.50', '%', 'at', 'any', 'time', 'the', 'Total', 'Debt', 'Ratio', 'is', 'less', 'than', 'or', 'equal', 'to', '3.25', 'to', '1', 'for', 'Term', 'A', 'loans', 'only', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['ABL', 'Facility', 'borrowings', 'initially', 'bore', 'interest', 'at', 'rates', 'based', 'upon', 'either', 'a', 'base', 'rate', 'plus', 'an', 'applicable', 'margin', 'of', '1.00', '%', 'or', 'adjusted', 'LIBOR', 'rate', 'plus', 'an', 'applicable', 'margin', 'of', '2.00', '%', ',', 'in', 'each', 'case', ',', 'subject', 'to', 'adjustments', 'based', 'upon', 'average', 'availability', 'under', 'the', 'ABL', 'Facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['The', 'new', 'mortgage', 'loan', 'is', 'interest', 'only', 'and', 'provides', 'for', 'an', 'interest', 'rate', 'of', 'LIBOR', '+', '2.75', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
7,"['Borrowings', 'under', 'the', 'unsecured', 'revolving', 'credit', 'facility', 'accrue', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'adjusted', 'LIBOR', ',', 'plus', 'a', 'margin', 'ranging', 'from', '0.83', '%', 'to', '1.55', '%', 'per', 'annum', 'based', 'on', 'our', 'credit', 'rating', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['We', 'pay', 'interest', 'on', 'advances', 'at', 'varying', 'rates', ',', 'based', 'upon', ',', 'at', 'our', 'option', ',', 'either', '(', 'i', ')', '1', '-', ',', '2', '-', ',', '3', '-', ',', 'or', '6', '-', 'month', 'LIBOR', ',', 'plus', 'a', 'LIBOR', 'margin', 'between', '1.80', '%', 'and', '2.55', '%', ',', 'depending', 'upon', 'our', 'leverage', 'ratio', '(', 'as', 'defined', 'in', 'the', 'loan', 'documents', ')', ',', 'or', '(', 'ii', ')', 'the', 'applicable', 'base', 'rate', ',', 'which', 'is', 'the', 'greatest', 'of', 'the', 'administrative', 'agent', '’', 's', 'prime', 'rate', ',', 'the', 'federal', 'funds', 'rate', 'plus', '0.50', '%', ',', 'and', '1', '-', 'month', 'LIBOR', 'plus', '1.00', '%', ',', 'plus', 'a', 'base', 'rate', 'margin', 'between', '0.80', '%', 'and', '1.55', '%', ',', 'depending', 'upon', 'our', 'leverage', 'ratio', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['Base', 'Rate', 'term', 'loans', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'Adjusted', 'Base', 'Rate', 'plus', '0.75', '%', '(', 'or', 'the', 'Adjusted', 'Base', 'Rate', 'plus', '0.50', '%', 'at', 'any', 'time', 'the', 'Total', 'Debt', 'Ratio', 'is', 'less', 'than', 'or', 'equal', 'to', '3.25', 'to', '1', 'for', 'Term', 'A', 'loans', 'only', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
