,tokens,ner_tags
0,"['We', 'also', 'have', 'an', 'option', ',', 'subject', 'to', 'customary', 'conditions', ',', 'to', 'increase', 'the', 'capacity', 'of', 'the', 'credit', 'facility', 'to', '$', '4.5', 'billion', 'at', 'any', 'time', 'prior', 'to', 'the', 'maturity', 'dates', 'for', 'the', 'revolving', 'credit', 'facility', 'and', 'term', 'loans', 'without', 'the', 'consent', 'of', 'existing', 'lenders', ',', 'by', 'obtaining', 'additional', 'commitments', 'from', 'our', 'existing', 'lenders', 'and', 'other', 'financial', 'institutions', '.', 'As', 'of', 'June', '30', ',', '2019', ',', 'the', '2017', 'credit', 'facility', 'bore', 'interest', 'at', 'a', 'spread', 'over', '30', '-', 'day', 'LIBOR', 'ranging', 'from', '(', 'i', ')', '82.5', 'basis', 'points', 'to', '155', 'basis', 'points', 'for', 'loans', 'under', 'the', 'revolving', 'credit', 'facility', ',', '(', 'ii', ')', '90', 'basis', 'points', 'to', '175', 'basis', 'points', 'for', 'loans', 'under', 'Term', 'Loan', 'A', ',', 'and', '(', 'iii', ')', '150', 'basis', 'points', 'to', '245', 'basis', 'points', 'for', 'loans', 'under', 'Term', 'Loan', 'B', ',', 'in', 'each', 'case', 'based', 'on', 'the', 'credit', 'rating', 'assigned', 'to', 'the', 'senior', 'unsecured', 'long', 'term', 'indebtedness', 'of', 'the', 'Company', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'outstanding', 'principal', 'amounts', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'LIBOR', 'plus', '0.75', '%', 'to', '1.50', '%', '(', 'depending', 'on', 'the', 'then', '-', 'applicable', 'leverage', 'ratio', ')', 'or', 'the', 'Base', 'Rate', '(', 'as', 'defined', 'in', 'the', 'Revolving', 'Credit', 'Agreement', 'and', 'the', 'Term', 'Credit', 'Agreement', ',', 'as', 'applicable', ')', 'plus', '0.0', '%', 'to', '0.50', '%', '(', 'depending', 'on', 'the', 'then', '-', 'applicable', 'leverage', 'ratio', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['The', 'applicable', 'margin', 'varies', 'based', 'on', 'the', 'percentage', 'of', 'the', 'total', 'commitment', 'drawn', ',', 'with', 'a', '2.25', '%', 'margin', 'at', 'utilization', 'equal', 'to', 'or', 'lower', 'than', '35', '%', ',', 'a', '2.75', '%', 'margin', 'at', 'utilization', 'greater', 'than', '35', '%', 'but', 'less', 'than', 'or', 'equal', 'to', '50', '%', ',', 'and', 'a', '3.25', '%', 'margin', 'at', 'utilization', 'greater', 'than', '50', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['During', 'the', 'three', 'months', 'ended', 'May', '3', ',', '2019', ',', 'the', 'facility', 'was', 'amended', 'and', 'restated', 'to', 'extend', 'the', 'maturity', 'date', 'to', 'March', '26', ',', '2020', 'and', 'to', 'increase', 'the', 'annual', 'rate', 'at', 'which', 'interest', 'accrues', 'to', 'the', 'applicable', 'London', 'Interbank', 'Offered', 'Rate', 'plus', '1.50', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
4,"['Each', 'Eurocurrency', 'Loan', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'Eurocurrency', 'Rate', 'plus', 'a', 'margin', 'based', 'on', 'the', 'Company', ""'s"", 'debt', 'ratings', 'from', 'time', 'to', 'time', 'of', 'between', '0.690', '%', 'and', '1.375', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
5,"['Quarterly', 'Financial', 'Information', '(', 'Unaudited', ')', '(', '1', ')', 'As', 'discussed', 'in', 'note', '12', 'to', 'our', 'consolidated', 'financial', 'statements', ',', 'in', 'the', 'fourth', 'quarter', 'of', '2019', ',', 'we', 'issued', '$', '750', 'aggregate', 'principal', 'amount', 'of', '3', '7/8', 'percent', 'Senior', 'Secured', 'Notes', 'due', '2027', 'and', 'redeemed', 'all', 'of', 'our', '4', '5/8', 'percent', 'Senior', 'Secured', 'Notes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['In', 'conjunction', 'with', 'the', 'October', '2019', 'acquisition', 'of', 'Acelity', '(', 'see', 'Note', '3', ')', ',', '3', 'M', 'assumed', 'outstanding', 'debt', 'of', 'the', 'business', ',', 'of', 'which', '$', '445', 'million', 'in', 'principal', 'amount', 'of', 'third', 'lien', 'senior', 'secured', 'notes', '(', 'Third', 'Lien', 'Notes', ')', 'maturing', 'in', '2021', 'with', 'a', 'coupon', 'rate', 'of', '12.5', '%', 'was', 'not', 'immediately', 'redeemed', 'at', 'closing', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['As', 'of', 'both', 'September', '30', ',', '2019', 'and', 'December', '31', ',', '2018', ',', '$', '5.0', 'million', 'aggregate', 'principal', 'amount', 'of', 'the', 'Notes', 'due', '2023', 'were', 'outstanding', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['In', 'September', '2014', ',', 'we', 'issued', '$', '350.0', 'million', 'aggregate', 'principal', 'amount', 'of', 'unsecured', '5.50', '%', 'senior', 'notes', 'due', 'October', '1', ',', '2019', '(', 'the', '""', '2019', 'Senior', 'Notes', '""', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'Company', 'recognized', 'approximately', '$', '32', 'million', 'of', 'loss', 'on', 'extinguishment', 'of', 'debt', 'in', 'the', 'third', 'quarter', 'of', '2019', 'associated', 'with', 'these', 'actions', '.', 'The', 'Company', 'issued', '$', '400', 'million', 'of', '2048', 'senior', 'notes', 'on', 'January', '25', ',', '2018', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
