,tokens,ner_tags
0,"['ABR', 'borrowings', '(', 'which', 'are', 'borrowings', 'bearing', 'interest', 'at', 'a', 'rate', 'determined', 'by', 'reference', 'to', 'the', 'ABR', ')', 'under', 'the', 'Credit', 'Agreement', 'will', 'bear', 'interest', 'at', 'the', 'greatest', 'of', '(', 'a', ')', 'the', 'prime', 'rate', 'in', 'effect', 'on', 'such', 'day', ',', '(', 'b', ')', 'the', 'federal', 'funds', 'effective', 'rate', 'on', 'such', 'day', 'plus', '0.5', 'percent', 'or', '(', 'c', ')', 'the', 'adjusted', 'LIBOR', 'for', 'a', 'one', '-', 'month', 'interest', 'period', 'on', 'such', 'day', 'plus', '1', 'percent', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1,"['2', ',', 'the', '“', 'Amendments', '”', ')', 'to', 'the', 'Credit', 'Agreement', ',', 'which', 'amended', 'and', 'restated', 'the', 'Credit', 'Agreement', 'in', 'its', 'entirety', 'as', 'of', 'May', '15', ',', '2019', '(', 'the', '“', 'Amended', 'and', 'Restated', 'Credit', 'Agreement', '”', ')', 'to', ',', 'among', 'other', 'things', ',', '(', 'i', ')', 'refinance', 'the', 'Revolving', 'Credit', 'Facility', 'in', 'whole', 'with', 'a', 'new', 'class', 'of', 'revolving', 'commitments', ',', '(', 'ii', ')', 'extend', 'the', 'maturity', 'date', 'to', 'May', '15', ',', '2024', ',', 'which', 'represents', 'an', 'extension', 'of', 'the', 'December', '22', ',', '2022', 'maturity', 'date', 'of', 'the', 'Revolving', 'Credit', 'Facility', ',', '(', 'iii', ')', 'provide', 'that', 'borrowings', 'under', 'the', 'Revolving', 'Credit', 'Facility', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'based', 'on', 'a', 'leverage', '-', 'based', 'pricing', 'grid', 'with', 'a', 'range', 'of', 'between', '1.75', '%', 'to', '2.00', '%', 'over', 'LIBOR', ',', 'or', 'between', '0.75', '%', 'and', '1.00', '%', 'over', 'the', 'base', 'rate', ',', 'in', 'each', 'case', 'depending', 'on', 'our', 'total', 'net', 'debt', 'to', 'adjusted', 'total', 'assets', 'ratio', ',', '(', 'iv', ')', 'provide', 'that', 'the', 'commitment', 'fee', 'payable', 'under', 'the', 'Revolving', 'Credit', 'Facility', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'based', 'on', 'a', 'leverage', '-', 'based', 'pricing', 'grid', 'with', 'a', 'range', 'of', 'between', '0.375', '%', 'to', '0.50', '%', 'depending', 'on', 'our', 'total', 'net', 'debt', 'to', 'adjusted', 'total', 'assets', 'ratio', ',', '(', 'v', ')', 'amend', 'the', 'existing', 'springing', 'financial', 'covenant', ',', 'which', 'previously', 'required', 'VICI', 'Propco', 'to', 'maintain', 'a', 'total', 'net', 'debt', 'to', 'adjusted', 'asset', 'ratio', 'of', 'not', 'more', 'than', '0.75', 'to', '1.00', 'if', 'there', 'was', '30', '%', 'utilization', 'of', 'the', 'Revolving', 'Credit', 'Facility', ',', 'to', 'require', 'that', ',', 'only', 'with', 'respect', 'to', 'the', 'Revolving', 'Credit', 'Facility', 'commencing', 'with', 'the', 'first', 'full', 'fiscal', 'quarter', 'ending', 'after', 'the', 'effectiveness', 'of', 'Amendment', 'No', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['(', '6', ')', 'In', 'April', '2019', ',', 'the', 'Company', 'refinanced', 'the', '$', '85.0', 'million', 'mortgage', 'loan', 'for', 'an', 'amended', 'interest', 'rate', 'of', 'LIBOR', '+', '1.60', '%', 'and', 'an', 'amended', 'maturity', 'date', 'of', 'April', '2026', ',', 'inclusive', 'of', 'all', 'extension', 'options', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['Sixty', 'percent', 'of', 'the', 'principal', 'amount', 'bears', 'interest', 'at', 'a', 'fixed', 'rate', 'of', '4.52', '%', ',', 'and', 'the', 'remaining', 'forty', 'percent', 'of', 'the', 'principal', 'amount', 'bears', 'interest', 'at', 'a', 'variable', 'rate', 'equal', 'to', 'the', '30', '-', 'day', 'LIBOR', 'plus', 'a', 'margin', 'of', '223', 'basis', 'points', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
4,"['The', 'tranche', 'B', 'loans', 'bear', 'interest', 'at', 'a', 'variable', 'rate', 'plus', 'a', 'margin', 'equal', 'to', '2.25', 'percent', 'for', 'base', 'rate', 'loans', 'and', '1.25', 'percent', 'for', 'eurocurrency', 'rate', 'loans', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
5,"['Subsequent', 'Events', 'On', 'November', '1', ',', '2019', ',', 'we', 'closed', 'a', 'secured', ',', 'non', '-', 'recourse', '$', '400.0', 'million', 'interest', '-', 'only', 'loan', 'scheduled', 'to', 'mature', 'in', 'November', '2026', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['The', 'warrants', 'have', 'a', 'five', 'year', 'term', 'and', 'remained', 'outstanding', 'as', 'of', 'September', '30', ',', '2019', '.', 'In', 'November', '2018', ',', 'we', 'issued', '$', '210.0', 'million', 'in', 'principal', 'amount', 'of', 'unsecured', 'convertible', 'senior', 'notes', '(', 'see', 'Note', '6', '-', '“', 'Convertible', 'Senior', 'Notes', '”', ')', 'and', 'repaid', 'the', 'CRG', 'Loan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['Debt', ',', 'the', 'Company', 'entered', 'into', 'an', 'interest', 'rate', 'swap', 'for', 'the', 'full', '7', 'year', 'term', ',', 'effectively', 'fixing', 'our', 'interest', 'rate', 'at', '5.4', '%', 'for', 'the', 'full', 'value', 'of', 'the', '$', '350', 'million', 'term', 'loan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
8,"['As', 'there', 'is', 'the', 'potential', 'for', 'conversion', 'at', 'the', 'option', 'of', 'the', 'holder', ',', 'the', 'principal', 'balance', 'of', 'the', '2041', 'Notes', 'has', 'been', 'included', 'in', 'the', 'one', '-', 'year', 'payment', 'period', '.', 'Convertible', 'Senior', 'Notes', 'In', 'June', '2012', ',', 'with', 'the', 'acquisition', 'of', 'Novellus', ',', 'the', 'Company', 'assumed', '$', '700', 'million', 'in', 'aggregate', 'principal', 'amount', 'of', '2.625', '%', 'Convertible', 'Senior', 'Notes', 'due', 'May', '15', ',', '2041', '(', 'the', '“', '2041', 'Notes', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['BORROWINGS', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '(', 'a', ')', 'The', 'amounts', 'presented', 'above', 'for', 'outstanding', 'borrowings', 'include', 'unamortized', 'debt', 'premiums', ',', 'discounts', 'and', 'issuance', 'cost', '.', 'Debt', 'Maturities', 'The', 'following', 'table', 'summarizes', 'the', 'maturities', 'of', 'the', 'principal', 'amount', 'of', 'our', 'borrowings', 'of', 'consolidated', 'securitization', 'entities', 'and', 'senior', 'unsecured', 'notes', 'for', 'the', 'remainder', 'of', '2019', 'and', 'over', 'the', 'next', 'four', 'years', 'and', 'thereafter', ':', 'Senior', 'Unsecured', 'Notes', 'On', 'July', '25', ',', '2019', ',', 'we', 'issued', 'a', 'total', 'of', '$', '750', 'million', 'principal', 'amount', 'of', '2.850', '%', 'senior', 'unsecured', 'notes', 'due', '2022', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
