,tokens,ner_tags
0,"['Each', 'of', 'the', 'broker', '-', 'dealers', 'has', 'a', 'sublimit', 'under', 'Borrowing', 'Base', 'A', 'Loan', ',', 'from', '$', '300', 'million', 'to', '$', '600', 'million', ',', 'which', 'bears', 'interest', 'at', 'the', 'adjusted', 'LIBOR', 'or', 'base', 'rate', 'plus', '1.25', '%', 'per', 'annum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1,"['Loans', 'outstanding', 'under', 'the', 'Term', 'Loan', 'due', '2026', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'LIBOR', 'plus', 'a', 'margin', 'ranging', 'from', '1.45', '%', 'to', '2.40', '%', '(', '1.60', '%', 'at', 'June', '30', ',', '2019', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['(', 'B', ')', 'Substantially', 'all', 'of', 'these', 'loans', 'have', 'LIBOR', 'caps', 'that', 'range', 'between', '3.66', '%', 'and', '3.75', '%', 'as', 'of', 'June', '30', ',', '2019', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['At', 'September', '30', ',', '2018', ',', 'there', 'was', '$', '22', 'million', 'outstanding', 'under', 'the', 'Revolver', 'Loan', 'with', 'approximately', '$', '1.8', 'million', 'of', 'debt', 'issuance', 'costs', ',', 'net', '.', 'Borrowings', 'under', 'the', 'Second', 'Amended', 'and', 'Restated', 'Credit', 'Agreement', 'initially', 'bear', 'interest', 'at', 'floating', 'rates', 'equal', 'to', ',', 'at', 'our', 'option', ',', 'either', '(', '1', ')', 'LIBOR', ',', 'plus', 'a', 'spread', 'which', 'ranges', 'from', '(', 'a', ')', '1.05', '%', 'to', '1.50', '%', '(', 'with', 'respect', 'to', 'the', 'Revolver', 'Loan', ')', 'and', '(', 'b', ')', '1.30', '%', 'to', '1.90', '%', '(', 'with', 'respect', 'to', 'Term', 'Loan', 'A', ')', ',', 'in', 'each', 'case', 'based', 'on', 'our', 'consolidated', 'leverage', 'ratio', ',', 'or', '(', '2', ')', 'a', 'base', 'rate', 'equal', 'to', 'the', 'highest', 'of', '(', 'a', ')', 'the', 'prime', 'rate', ',', '(', 'b', ')', 'the', 'federal', 'funds', 'rate', 'plus', '50', 'bps', 'or', '(', 'c', ')', 'LIBOR', 'plus', '100', 'bps', ',', 'plus', 'a', 'spread', 'which', 'ranges', 'from', '(', 'i', ')', '0.10', '%', 'to', '0.50', '%', '(', 'with', 'respect', 'to', 'the', 'Revolver', 'Loan', ')', 'and', '(', 'ii', ')', '0.30', '%', 'to', '0.90', '%', '(', 'with', 'respect', 'to', 'Term', 'Loan', 'A', ')', ',', 'in', 'each', 'case', 'based', 'on', 'our', 'consolidated', 'leverage', 'ratio', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['The', 'weighted', 'average', 'interest', 'rate', 'on', 'consolidated', 'indebtedness', 'was', '3.89', '%', '(', 'based', 'on', 'the', '30', '-', 'day', 'LIBOR', 'rate', 'as', 'of', 'June', '30', ',', '2018', ',', 'of', '2.07', '%', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
5,"['Net', 'Investment', 'Hedging', 'We', 'have', 'designated', '€', '700', 'million', 'aggregate', 'principal', 'amount', 'of', 'debt', 'as', 'a', 'hedge', 'of', 'the', 'variability', 'of', 'some', 'of', 'the', 'Euro', '-', 'denominated', 'net', 'investments', 'of', 'Warner', 'Media', '.']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Senior', 'Unsecured', 'Notes', 'On', 'August', '15', ',', '2019', ',', 'the', 'Company', 'and', 'substantially', 'all', 'of', 'its', 'subsidiaries', 'completed', 'the', 'sale', 'of', '$', '750.0', 'million', 'of', 'principal', 'amount', 'of', '5.875', '%', 'Senior', 'Unsecured', 'Notes', 'which', 'will', 'mature', 'on', 'February', '15', ',', '2028', '(', 'the', '""', '2028', 'Notes', '""', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['Unsecured', 'Commercial', 'Paper', 'In', 'May', '2019', ',', 'MAALP', 'established', 'an', 'unsecured', 'commercial', 'paper', 'program', 'whereby', 'MAALP', 'can', 'issue', 'unsecured', 'commercial', 'paper', 'notes', 'with', 'varying', 'maturities', 'not', 'to', 'exceed', '397', 'days', 'up', 'to', 'a', 'maximum', 'aggregate', 'principal', 'amount', 'outstanding', 'of', '$', '500.0', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
8,"['On', 'January', '31', ',', '2013', ',', 'the', 'Company', 'issued', '$', '600,000', 'aggregate', 'principal', 'amount', 'of', '3.85', '%', 'Senior', 'Notes', '(', '“', '3.85', '%', 'Senior', 'Notes', '”', ')', 'due', 'February', '1', ',', '2023', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['In', 'January', '2017', 'and', 'February', '2018', ',', 'the', 'Company', 'entered', 'into', 'a', 'series', 'of', 'interest', 'rate', 'swaps', 'that', 'cover', 'the', 'period', 'from', '2018', 'through', '2022', 'and', 'had', 'the', 'effect', 'of', 'converting', '$', '300.0', 'million', 'of', 'the', 'Term', 'Loan', 'Facility', 'from', 'floating', '-', 'rate', 'to', 'fixed', '-', 'rate', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
