,tokens,ner_tags
0,"['Loans', 'under', 'the', 'FILO', 'Tranche', ',', 'within', 'the', 'ABL', 'Facility', ',', 'bear', 'interest', 'at', 'an', 'alternate', 'base', 'rate', 'plus', 'an', 'applicable', 'margin', '(', 'ranging', 'from', '1.00', '%', 'to', '1.50', '%', 'pursuant', 'to', 'a', 'grid', 'based', 'on', 'average', 'excess', 'availability', ')', 'or', 'LIBOR', 'plus', 'an', 'applicable', 'margin', '(', 'ranging', 'from', '2.00', '%', 'to', '2.50', '%', 'pursuant', 'to', 'a', 'grid', 'based', 'on', 'average', 'excess', 'availability', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'Company', 'most', 'recently', 'amended', 'the', 'Floor', 'Plan', 'Facility', 'in', 'November', '2018', 'to', ',', 'among', 'other', 'things', ',', 'extend', 'the', 'maturity', 'date', 'to', 'October', '31', ',', '2020', ',', 'increase', 'the', 'available', 'capacity', 'to', '$', '650.0', 'million', 'from', '$', '350.0', 'million', ',', 'and', 'lower', 'the', 'annual', 'interest', 'rate', 'to', 'one', '-', 'month', 'LIBOR', 'plus', '3.40', '%', ',', 'a', 'decrease', 'from', 'the', 'previous', 'rate', 'of', 'one', '-', 'month', 'LIBOR', 'plus', '3.65', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
2,"['Of', 'these', 'bank', 'loans', ',', 'loans', 'in', 'the', 'aggregate', 'amount', 'of', '$', '25.3', 'million', 'bear', 'fixed', 'interest', 'rates', 'between', '1.1', '%', 'and', '4.5', '%', 'and', 'a', 'loan', 'in', 'the', 'amount', 'of', '$', '0.1', 'million', 'bears', 'a', 'variable', 'interest', 'rate', 'based', 'on', 'the', 'Euribor', 'rate', 'plus', 'a', 'margin', 'of', '1.5', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
3,"['The', 'applicable', 'margin', 'is', 'based', 'on', 'the', 'Company', '’', 's', 'consolidated', 'ratio', 'of', 'total', 'net', 'debt', 'to', 'consolidated', 'EBITDA', 'at', 'each', 'measurement', 'date', 'Currently', ',', 'the', 'Company', '’', 's', 'margin', 'is', '0.00', '%', 'for', 'base', 'rate', 'loans', 'and', '0.75', '%', 'for', 'LIBOR', 'loans', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
4,"['Eurodollar', 'term', 'loans', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'Adjusted', 'LIBO', 'Rate', 'plus', '1.75', '%', ';', '(', 'or', 'the', 'Adjusted', 'LIBO', 'Rate', 'plus', '1.50', '%', 'at', 'any', 'time', 'the', 'Total', 'Debt', 'Ratio', 'is', 'less', 'than', 'or', 'equal', 'to', '3.25', 'to', '1', 'for', 'Term', 'A', 'loans', 'only', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['The', 'fair', 'value', 'of', 'these', 'senior', 'notes', 'with', 'a', 'notional', 'value', 'and', 'carrying', 'value', '(', 'gross', 'of', 'debt', 'cost', ')', 'of', '$', '500', 'million', 'was', 'estimated', 'using', 'a', 'quoted', 'price', 'as', 'provided', 'in', 'the', 'secondary', 'market', ',', 'which', 'considers', 'the', 'Company', ""'s"", 'credit', 'risk', 'and', 'market', 'related', 'conditions', ',', 'and', 'is', 'therefore', 'within', 'Level', '2', 'of', 'the', 'fair', 'value', 'hierarchy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Senior', 'Notes', 'In', 'September', '2019', ',', 'we', 'completed', 'the', 'issuance', 'of', '$', '1.0', 'billion', ',', '3.55', '%', 'senior', 'notes', 'due', 'December', '2029', 'at', 'a', 'public', 'offering', 'price', 'of', '99.801', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['88', 'Table', 'of', 'Contents', 'In', 'connection', 'with', 'the', 'GENEWIZ', 'acquisition', ',', 'the', 'Company', 'assumed', 'three', 'five', 'year', 'term', 'loans', 'for', 'a', 'total', 'of', '$', '3.3', 'million', 'and', 'two', 'one', 'year', 'short', 'term', 'loans', 'for', 'a', 'total', 'of', '$', '3.2', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
8,"['In', '2013', ',', 'after', 'acquisition', ',', 'WCS', 'entered', 'into', 'a', 'second', 'mortgage', 'with', 'Peoples', 'Bank', 'of', 'Commerce', ',', 'NA', 'in', 'the', 'amount', 'of', '$', '120,000', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
9,"['$', '300.0', 'Million', 'Unsecured', 'Senior', 'Notes', 'due', '2023As', 'of', 'March', '31', ',', '2019', ',', 'HTALP', 'had', '$', '300.0', 'million', 'of', 'unsecured', 'senior', 'notes', 'outstanding', 'that', 'are', 'guaranteed', 'by', 'HTA', '.']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
