,tokens,ner_tags
0,"['The', 'interest', 'rate', 'under', 'these', 'facilities', 'is', 'the', 'higher', 'of', 'the', 'bank', ""'s"", 'minimum', 'lending', 'rate', 'or', 'LIBOR', ',', 'plus', 'a', 'margin', 'of', '0.9', '%', 'per', 'annum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1,"['During', 'fiscal', '2019', ',', 'the', 'facility', 'was', 'amended', 'and', 'restated', 'to', 'extend', 'the', 'maturity', 'date', 'to', 'March', '27', ',', '2019', 'and', 'to', 'reduce', 'the', 'annual', 'rate', 'at', 'which', 'interest', 'accrues', 'to', 'the', 'applicable', 'London', 'Interbank', 'Offered', 'Rate', 'plus', '1.15', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
2,"['For', 'those', 'borrowings', 'where', 'we', 'elect', 'to', 'use', 'the', 'alternate', 'base', 'rate', ',', 'the', 'initial', 'base', 'rate', 'will', 'be', 'the', 'greatest', 'of', '(', 'i', ')', 'the', 'Prime', 'Rate', ',', '(', 'ii', ')', 'the', 'Federal', 'Funds', 'Rate', 'plus', '0.50', '%', 'or', '(', 'iii', ')', 'the', 'one', '-', 'month', 'Eurocurrency', 'Rate', 'plus', '1.00', '%', ',', 'plus', ',', 'in', 'each', 'case', ',', 'an', 'interest', 'rate', 'margin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['Effective', 'October', '2018', ',', 'we', 'resumed', 'paying', 'interest', 'at', 'a', 'rate', 'of', 'LIBOR', 'plus', '1.38', '%', 'for', 'a', 'total', 'of', '3.88', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['Malibu', 'Boats', ',', 'Inc.', 'is', 'not', 'a', 'party', 'to', 'the', 'Credit', 'Agreement', '.', 'Borrowings', 'under', 'the', 'Credit', 'Agreement', 'bear', 'interest', 'at', 'a', 'rate', 'equal', 'to', 'either', ',', 'at', 'the', 'Company', ""'s"", 'option', ',', '(', 'i', ')', 'the', 'highest', 'of', 'the', 'prime', 'rate', ',', 'the', 'Federal', 'Funds', 'Rate', 'plus', '0.5', '%', ',', 'or', 'one', '-', 'month', 'LIBOR', 'plus', '1', '%', '(', 'the', '“', 'Base', 'Rate', '”', ')', 'or', '(', 'ii', ')', 'LIBOR', ',', 'in', 'each', 'case', 'plus', 'an', 'applicable', 'margin', 'ranging', 'from', '1.25', '%', 'to', '2.25', '%', 'with', 'respect', 'to', 'LIBOR', 'borrowings', 'and', '0.25', '%', 'to', '1.25', '%', 'with', 'respect', 'to', 'Base', 'Rate', 'borrowings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['The', 'Convertible', 'Notes', 'consisted', 'of', 'a', '$', '1.1', 'billion', 'initial', 'placement', 'and', 'an', 'over', '-', 'allotment', 'option', 'that', 'provided', 'the', 'initial', 'purchasers', 'of', 'the', 'Convertible', 'Notes', 'with', 'the', 'option', 'to', 'purchase', 'an', 'additional', '$', '165.0', 'million', 'aggregate', 'principal', 'amount', 'of', 'the', 'Convertible', 'Notes', ',', 'which', 'was', 'fully', 'exercised', '.']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Alon', 'Asphalt', 'Term', 'Loan', 'Alon', 'had', 'a', 'term', 'loan', 'owed', 'to', 'Export', 'Development', 'Canada', 'secured', 'by', 'liens', 'on', 'certain', 'of', 'our', 'asphalt', 'terminals', '(', '“', 'Alon', 'Asphalt', 'Term', 'Loan', '”', ')', 'in', 'an', 'original', 'principal', 'amount', 'of', '$', '35.0', 'million', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
7,"['However', ',', 'this', '$', '50,000', 'note', 'is', 'derived', 'from', '$', '200,000', 'of', 'loans', 'made', 'to', 'Aspen', 'University', 'prior', 'to', '2011', '.']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['Convertible', 'debt', 'The', 'carrying', 'amount', 'of', 'the', 'Company', '’', 's', 'long', '-', 'term', 'debt', 'consists', 'of', 'the', 'following', ':', '', 'In', 'December', '2015', ',', 'the', 'Company', 'issued', '$', '230,000', 'of', '1.125', '%', 'convertible', 'senior', 'notes', 'due', '2020', '(', 'the', '“', 'Convertible', 'Notes', '2015', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['On', 'February', '8', ',', '2018', ',', 'the', 'Company', 'redeemed', 'the', 'outstanding', '$', '250.0', 'million', 'aggregate', 'principal', 'amount', 'of', 'the', '8.25', '%', 'Senior', 'Notes', 'for', 'approximately', '$', '265.5', 'million', 'using', 'the', 'proceeds', 'from', 'borrowings', 'under', 'the', 'Pre', '-', 'merger', 'Term', 'Loan', 'Credit', 'Facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,"['As', 'of', 'September', '30', ',', '2019', ',', 'the', 'Company', 'had', 'outstanding', 'letters', 'of', 'credit', 'totaling', '$', '1.3', 'million', 'with', 'various', 'expiration', 'dates', 'through', '2027', '.', 'Guarantees', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,"['The', 'Company', 'issued', '$', '8', 'million', 'in', 'letters', 'of', 'credit', 'under', 'the', 'Credit', 'Facility', 'primarily', 'for', 'casualty', 'insurance', 'expiring', 'in', 'July', '2020', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
