,tokens,ner_tags
0,"['Note', '20', '-', 'Subsequent', 'Events', 'Acquisition', 'of', 'Home', 'Star', 'Financial', 'Group', ',', 'Inc.', '-', 'Completed', 'on', 'July', '17', ',', '2019On', 'July', '17', ',', '2019', ',', 'the', 'Company', 'completed', 'its', 'acquisition', 'of', 'Home', 'Star', 'Financial', 'Group', ',', 'Inc.', '(', '“', 'Home', 'Star', '”', ')', ',', 'and', 'its', 'wholly', 'owned', 'subsidiary', ',', 'Home', 'Star', 'Bank', 'and', 'Financial', 'Services', ',', 'which', 'operates', '5', 'full', '-', 'service', 'banking', 'centers', 'in', 'northern', 'Illinois', ',', 'for', 'total', 'consideration', 'of', '$', '11.4', 'million', ',', 'consisting', 'of', '$', '1.0', 'million', 'in', 'cash', 'and', '405,000', 'shares', 'of', 'the', 'Company', '’', 's', 'common', 'stock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['Preferred', 'Stock', 'In', 'connection', 'with', 'the', 'Raycom', 'Merger', ',', 'on', 'January', '2', ',', '2019', ',', 'we', 'issued', '650,000', 'shares', 'of', 'our', 'Series', 'A', 'Perpetual', 'Preferred', 'Stock', ',', 'with', 'a', 'stated', 'face', 'value', 'and', 'liquidation', 'value', 'of', '$', '1,000', 'per', 'share', '(', 'the', '“', 'Series', 'A', 'Preferred', 'Stock', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['Total', 'consideration', 'of', '$', '2.5', 'billion', 'included', 'cash', 'consideration', 'of', '$', '637', 'million', 'and', 'proceeds', 'from', 'the', 'issuance', 'of', 'approximately', '56', 'million', 'shares', 'of', 'Noble', 'Energy', 'common', 'stock', 'with', 'a', 'fair', 'value', 'of', 'approximately', '$', '1.9', 'billion', '.']","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['As', 'consideration', 'for', 'the', 'acquisition', ',', 'TGE', 'and', 'Tallgrass', 'Equity', 'issued', '27,554,785', 'unregistered', 'Class', 'B', 'shares', 'and', 'TE', 'Units', ',', 'valued', 'at', 'approximately', '$', '644.8', 'million', 'based', 'on', 'the', 'closing', 'price', 'on', 'February', '6', ',', '2018', ',', 'to', 'the', 'limited', 'partners', 'of', 'TD', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['On', 'June', '28', ',', '2019', ',', 'the', 'Company', 'acquired', 'all', '17,727,249', 'outstanding', 'common', 'units', 'of', 'the', 'Partnership', 'not', 'already', 'owned', 'by', 'Sun', 'Coke', 'in', 'exchange', 'for', '24,818,149', 'newly', 'issued', 'Sun', 'Coke', 'common', 'shares', '(', 'the', '""', 'Simplification', 'Transaction', '""', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['Subsequent', 'Events', 'As', 'noted', 'in', 'Note', 'B', ',', 'the', 'Company', 'completed', 'its', 'acquisition', 'of', 'Dogfish', 'Head', 'Brewery', 'on', 'July', '3', ',', '2019', ',', 'for', 'an', 'aggregate', 'consideration', 'of', 'approximately', '$', '173.0', 'million', 'in', 'cash', 'and', '429,292', 'shares', 'of', 'restricted', 'Class', 'A', 'Common', 'Stock', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Stockholders', '’', 'Equity', 'Exchangeable', 'Shares', 'In', 'connection', 'with', 'the', 'acquisition', 'of', 'Titan', 'on', 'June', '1', ',', '2018', ',', 'the', 'Company', 'issued', '1.1', 'million', 'shares', 'of', 'equity', 'that', 'were', 'exchangeable', 'for', 'the', 'Company', '’', 's', 'common', 'stock', 'on', 'a', 'one', '-', 'for', '-', 'one', 'basis', '(', '“', 'Exchangeable', 'Shares', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['(', '3', ')', 'Transactions', 'Between', 'Entities', 'Under', 'Common', 'Control', 'The', '$', '165.0', 'million', 'purchase', 'price', 'for', 'the', 'Hamlet', 'Drop', '-', 'Down', 'in', 'April', '2019', 'consisted', 'of', '(', '1', ')', 'an', 'initial', 'cash', 'payment', 'of', '$', '24.7', 'million', ',', 'net', 'of', 'a', 'purchase', 'price', 'adjustment', 'of', '$', '0.3', 'million', ',', '(', '2', ')', 'the', 'issuance', 'of', '1,681,237', 'unregistered', 'common', 'units', 'at', 'a', 'value', 'of', '$', '29.74', 'per', 'unit', ',', 'or', '$', '50.0', 'million', 'of', 'common', 'units', ',', '(', '3', ')', '$', '50.0', 'million', 'in', 'cash', ',', 'paid', 'on', 'June', '28', ',', '2019', 'and', '(', '4', ')', 'a', 'third', 'and', 'final', 'cash', 'payment', 'of', '$', '40.0', 'million', 'paid', 'on', 'January', '2', ',', '2020', '.', 'We', 'are', 'responsible', 'for', 'managing', 'the', 'activities', 'of', 'the', 'Hamlet', 'JV', ',', 'including', 'the', 'development', ',', 'construction', 'and', 'operation', 'of', 'the', 'Hamlet', 'plant', 'and', 'are', 'the', 'primary', 'beneficiary', 'of', 'the', 'Hamlet', 'JV', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['In', 'connection', 'with', 'the', 'Transaction', ',', 'the', 'Company', 'issued', '1,953,407', 'shares', 'of', 'Class', 'A', 'equity', 'interests', 'of', 'a', 'subsidiary', 'of', 'the', 'Company', 'that', 'controls', 'its', 'Canadian', 'business', '(', '“', 'Outfront', 'Canada', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['In', 'the', 'Merger', ',', 'former', 'TIER', 'common', 'stockholders', 'received', 'approximately', '166', 'million', 'pre', '-', 'reverse', 'split', 'shares', 'of', 'common', 'stock', 'of', 'the', 'Company', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
