,tokens,ner_tags
0,"['ABR', 'borrowings', '(', 'which', 'are', 'borrowings', 'bearing', 'interest', 'at', 'a', 'rate', 'determined', 'by', 'reference', 'to', 'the', 'ABR', ')', 'under', 'the', 'Credit', 'Agreement', 'will', 'bear', 'interest', 'at', 'the', 'greatest', 'of', '(', 'a', ')', 'the', 'prime', 'rate', 'in', 'effect', 'on', 'such', 'day', ',', '(', 'b', ')', 'the', 'federal', 'funds', 'effective', 'rate', 'on', 'such', 'day', 'plus', '0.5', 'percent', 'or', '(', 'c', ')', 'the', 'adjusted', 'LIBOR', 'for', 'a', 'one', '-', 'month', 'interest', 'period', 'on', 'such', 'day', 'plus', '1.0', 'percent', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1,"['Borrowings', 'under', 'the', '2019', 'Term', 'Loan', 'bear', 'interest', ',', 'at', 'our', 'option', ',', 'at', 'either', 'the', 'London', 'Interbank', 'Offered', 'Rate', '(', '“', 'LIBOR', '”', ')', 'or', 'the', 'Base', 'Rate', ',', 'in', 'each', 'case', ',', 'plus', 'an', 'applicable', 'margin', 'is', '2.5', '%', 'for', 'LIBOR', 'borrowings', 'and', '1.5', '%', 'for', 'Base', 'Rate', 'borrowings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
2,"['The', '2016', '-', '1', 'Term', 'B-5', 'Loan', 'had', 'an', 'original', 'maturity', 'date', 'of', 'December', '21', ',', '2022', ',', 'and', 'had', 'an', 'interest', 'rate', 'of', 'LIBOR', ',', 'subject', 'to', 'a', '1.0', '%', 'floor', ',', 'plus', '3.75', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
3,"['We', 'incurred', 'approximately', '$', '3.0', 'million', 'of', 'debt', 'issuance', 'costs', 'and', 'fees', 'associated', 'with', 'the', 'repricing', 'of', 'the', 'Term', 'Loan', 'Facility', '.', 'On', 'May', '17', ',', '2018', ',', 'we', 'entered', 'into', 'a', 'Second', 'Amendment', '(', 'the', '“', 'Second', 'Amendment', '”', ')', 'to', 'the', 'Credit', 'Agreement', ',', 'which', 'reduced', 'the', 'interest', 'rate', 'on', 'the', '$', '813.9', 'million', 'outstanding', 'balance', 'of', 'the', 'senior', 'secured', 'term', 'loan', 'under', 'the', 'Credit', 'Agreement', 'by', '50', 'basis', 'points', 'to', 'the', 'London', 'Interbank', 'Offered', 'Rate', '(', '“', 'LIBOR', '”', ')', '+', '3.00', '%', 'from', 'LIBOR', '+', '3.50', '%', 'with', 'the', 'LIBOR', 'floor', 'unchanged', 'at', '1.00', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['At', 'September', '30', ',', '2019', ',', 'our', 'Operating', 'Partnership', '’', 's', 'leverage', 'ratio', 'was', '29.3', '%', 'and', 'the', 'interest', 'rate', 'was', 'LIBOR', 'plus', '140', 'basis', 'points', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
5,"['Following', 'this', 'redemption', ',', '$', '225.0', 'million', 'of', 'the', '2023', 'Senior', 'Notes', 'remained', 'outstanding', '.']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['Financial', 'Information', 'for', 'Subsidiary', 'and', 'Guarantor', 'Parent', 'The', 'payment', 'obligations', 'under', 'the', '$', '150', 'million', '6.95', '%', 'Debentures', 'due', '2025', 'issued', 'by', 'Allegheny', 'Ludlum', ',', 'LLC', '(', 'the', '“', 'Subsidiary', '”', ')', 'are', 'fully', 'and', 'unconditionally', 'guaranteed', 'by', 'Allegheny', 'Technologies', 'Incorporated', '(', 'the', '“', 'Guarantor', 'Parent', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['NOTE', '4', ':', 'Indebtedness', 'The', 'following', 'tables', 'contain', 'summary', 'information', 'concerning', 'our', 'indebtedness', 'as', 'of', 'September', '30', ',', '2019', ':', '(', '1', ')', 'The', 'total', 'capacity', 'under', 'the', 'unsecured', 'credit', 'facility', 'is', '$', '350,000', ',', 'of', 'which', '$', '156,303', 'was', 'outstanding', 'as', 'of', 'September', '30', ',', '2019', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['The', 'Company', 'also', 'had', '$', '78', 'million', 'and', '$', '106', 'million', 'at', 'September', '30', ',', '2019', 'and', 'December', '31', ',', '2018', 'in', 'other', 'debt', 'whose', 'carrying', 'value', 'approximates', 'fair', 'value', ',', 'which', 'consists', 'primarily', 'of', 'foreign', 'debt', 'with', 'maturities', 'of', 'one', 'year', 'or', 'less', '.']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['As', 'of', 'June', '30', ',', '2019', ',', '$', '148.1', 'million', 'of', 'the', 'outstanding', 'debt', 'under', 'the', 'Credit', 'Agreement', 'is', 'effectively', 'at', 'a', 'fixed', 'interest', 'rate', 'as', 'a', 'result', 'of', 'a', '$', '148.1', 'million', 'notional', 'interest', 'rate', 'swap', 'contract', 'discussed', 'in', 'Note', '16', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
