,tokens,ner_tags
0,"['As', 'a', 'consequence', 'of', 'the', 'pricing', 'of', 'the', '2019', 'Incremental', 'Term', 'Loan', 'Facility', '(', 'defined', 'below', ')', ',', 'the', 'applicable', 'margin', 'for', 'the', '2016', 'Term', 'Loan', 'Facility', 'was', 'increased', 'to', '2.00', '%', '(', 'from', '1.75', '%', ')', 'with', 'respect', 'to', 'LIBOR', 'borrowings', 'and', '1.00', '%', '(', 'from', '0.75', '%', ')', 'with', 'respect', 'to', 'base', 'rate', 'borrowings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['Funds', 'drawn', 'under', 'this', 'facility', 'will', 'bear', 'interest', 'at', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'LIBOR', 'plus', 'a', 'margin', 'of', '4.075', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
2,"['The', 'loans', 'had', 'an', 'interest', 'at', 'a', 'rate', 'of', 'LIBOR', 'plus', '1.50', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
3,"['The', 'Canadian', 'dollar', 'Term', 'Loan', 'bears', 'interest', 'on', 'the', 'outstanding', 'principal', 'amount', 'at', 'a', 'rate', 'equal', 'to', 'the', 'Canadian', 'Dollar', 'Offered', 'Rate', '(', '“', 'CDOR', '”', ')', 'plus', 'an', 'interest', 'margin', 'that', 'will', 'range', 'from', '0.90', '%', 'to', '1.90', '%', 'depending', 'on', 'the', 'Debt', 'Ratings', '.', 'On', 'June', '10', ',', '2015', ',', 'the', 'Company', 'entered', 'into', 'an', 'interest', 'rate', 'swap', 'agreement', 'to', 'fix', 'the', 'CDOR', 'portion', 'of', 'the', 'interest', 'rate', 'for', 'CAD', '$', '90.0', 'million', 'of', 'its', 'Canadian', 'dollar', 'Term', 'Loan', 'at', '1.59', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['The', 'effective', 'fixed', 'rate', 'achieved', 'by', 'the', 'combination', 'of', 'the', '2017', 'Omega', 'OP', 'Credit', 'Agreement', 'and', 'the', 'interest', 'rate', 'swaps', 'could', 'fluctuate', 'up', 'by', '55', 'basis', 'points', 'or', 'down', 'by', '45', 'basis', 'points', 'based', 'on', 'future', 'changes', 'to', 'our', 'credit', 'ratings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,"['EMC', 'Notes', '-', 'On', 'September', '7', ',', '2016', ',', 'EMC', 'had', 'outstanding', '$', '2.5', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '1.875', '%', 'Notes', 'due', 'June', '2018', ',', 'which', 'the', 'Company', 'fully', 'repaid', 'during', 'the', 'three', 'months', 'ended', 'August', '3', ',', '2018', ',', '$', '2.0', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '2.650', '%', 'Notes', 'due', 'June', '2020', ',', 'and', '$', '1.0', 'billion', 'aggregate', 'principal', 'amount', 'of', 'its', '3.375', '%', 'Notes', 'due', 'June', '2023', '(', 'collectively', ',', 'the', '“', 'EMC', 'Notes', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['The', 'principal', 'balance', 'on', 'the', '6.75', '%', 'Notes', 'and', '7.50', '%', 'Notes', 'of', '$', '360.0', 'million', 'and', '$', '225.0', 'million', ',', 'respectively', ',', 'had', 'been', 'reclassed', 'from', 'long', '-', 'term', 'debt', 'to', 'liabilities', 'subject', 'to', 'compromise', 'as', 'of', 'December', '31', ',', '2018', '.']","[0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['Note', '8', ':', 'Financing', 'Notes', 'and', 'Debentures', 'As', 'of', 'September', '30', ',', '2018', ',', 'and', 'December', '31', ',', '2017', ',', 'the', 'Partnership', 'had', 'notes', 'and', 'debentures', 'outstanding', 'of', '$', '3.1', 'billion', 'and', '$', '3.3', 'billion', 'with', 'weighted', '-', 'average', 'interest', 'rates', 'of', '5.17', '%', 'and', '5.18', '%', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8,"['As', 'of', 'March', '31', ',', '2020', ',', '$', '300.0', 'million', 'and', '$', '153.5', 'million', 'were', 'outstanding', 'under', 'the', 'term', 'loan', 'and', 'credit', 'facility', ',', 'respectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['These', 'inputs', ',', 'where', 'applicable', ',', 'are', 'observable', 'at', 'commonly', 'quoted', 'intervals', '.', 'The', 'total', 'estimated', 'fair', 'values', 'of', 'our', 'short', '-', 'term', 'and', 'long', '-', 'term', 'debt', ',', 'determined', 'using', 'Level', '2', 'inputs', 'based', 'on', 'their', 'quoted', 'market', 'values', ',', 'were', 'approximately', '$', '27.2', 'billion', 'and', '$', '27.1', 'billion', 'as', 'of', 'September', '30', ',', '2019', 'and', 'December', '31', ',', '2018', ',', 'respectively', ',', 'and', 'the', 'carrying', 'values', 'were', '$', '24.6', 'billion', 'and', '$', '27.3', 'billion', 'as', 'of', 'September', '30', ',', '2019', 'and', 'December', '31', ',', '2018', ',', 'respectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
