,tokens,ner_tags
0,"['The', 'facility', 'bears', 'interest', 'at', 'a', 'base', 'rate', 'or', 'at', 'a', 'LIBOR', '-', 'based', 'rate', 'for', 'the', 'applicable', 'interest', 'period', ',', 'plus', 'a', 'margin', 'ranging', 'from', 'zero', 'percent', 'to', '1.25', 'percent', ',', 'based', 'on', 'the', 'Company', '’', 's', 'credit', 'ratings', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"['The', 'Revolving', 'Facility', 'will', 'mature', 'in', 'November', '2021', 'and', 'the', 'Term', 'Loans', 'will', 'mature', 'in', 'May', '2024', 'and', 'bear', 'interest', 'at', ':', '(', 'i', ')', 'for', 'LIBOR', 'loans', 'for', 'any', 'interest', 'period', ',', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'LIBOR', 'rate', 'as', 'determined', 'by', 'the', 'administrative', 'agent', ',', 'plus', 'an', 'applicable', 'margin', 'of', '2.25', '%', ';', 'and', '(', 'ii', ')', 'for', 'base', 'rate', 'loans', ',', 'a', 'rate', 'per', 'annum', 'equal', 'to', 'the', 'greater', 'of', '(', 'a', ')', 'the', 'prime', 'rate', 'quoted', 'in', 'the', 'print', 'edition', 'of', 'the', 'Wall', 'Street', 'Journal', ',', 'Money', 'Rates', 'Section', ',', '(', 'b', ')', 'the', 'federal', 'funds', 'rate', 'plus', 'one', '-', 'half', 'of', '1.00', '%', 'and', '(', 'c', ')', 'the', 'LIBOR', 'rate', 'applicable', 'to', 'a', 'one', '-', 'month', 'interest', 'period', 'plus', '1.00', '%', '(', 'but', ',', 'in', 'each', 'case', ',', 'not', 'less', 'than', '1.00', '%', ')', ',', 'plus', 'an', 'applicable', 'margin', 'of', '1.25', '%', '.', 'All', 'principal', 'amounts', 'outstanding', 'and', 'interest', 'rate', 'information', 'as', 'of', 'June', '28', ',', '2019', ',', 'for', 'the', 'Credit', 'Agreement', 'were', 'as', 'follows', '(', 'in', 'thousands', ',', 'except', 'rate', 'data', ')', ':', 'As', 'of', 'June', '28', ',', '2019', ',', 'approximately', '$', '8.7', 'million', 'of', 'deferred', 'financing', 'costs', 'remain', 'unamortized', ',', 'of', 'which', '$', '8.0', 'million', 'is', 'related', 'to', 'the', 'Term', 'Loans', 'and', 'is', 'recorded', 'as', 'a', 'direct', 'reduction', 'of', 'the', 'recognized', 'debt', 'liabilities', 'in', 'our', 'accompanying', 'consolidated', 'balance', 'sheet', ',', 'and', '$', '0.7', 'million', 'is', 'related', 'to', 'the', 'Revolving', 'Facility', 'and', 'is', 'recorded', 'in', 'other', 'long', '-', 'term', 'assets', 'in', 'our', 'accompanying', 'consolidated', 'balance', 'sheet', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,"['The', 'applicable', 'margin', 'was', '2.00', '%', 'for', 'loans', 'bearing', 'interest', 'based', 'on', 'LIBOR', 'and', '1.00', '%', 'for', 'loans', 'bearing', 'interest', 'at', 'the', 'base', 'rate', 'at', 'September', '30', ',', '2019', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"['The', 'base', 'rate', 'represents', 'the', 'greatest', 'of', ':', '(', 'i', ')', 'Citibank', ',', 'N.A.', '’', 's', 'prime', 'rate', ',', '(', 'ii', ')', '0.50', '%', 'above', 'the', 'federal', 'funds', 'rate', ',', 'and', '(', 'iii', ')', '1.0', '%', 'above', 'one', '-', 'month', 'LIBOR', ',', 'but', 'not', 'less', 'than', 'zero', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,"['The', 'term', 'loan', 'is', 'a', 'variable', 'rate', 'facility', 'which', 'bears', 'interest', 'at', 'a', 'floating', 'rate', 'equal', 'to', 'the', 'London', 'Interbank', 'Offered', 'Rate', '(', '“', 'LIBOR', '”', ')', 'plus', 'an', 'applicable', 'margin', 'of', '3.5', '%', 'and', 'matures', 'on', 'June', '14', ',', '2026', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 10, 10, 10, 0]"
5,"['As', 'of', 'September', '30', ',', '2019', ',', '$', '62.3', 'million', 'was', 'borrowed', 'and', 'outstanding', ',', '$', '4.9', 'million', 'was', 'outstanding', 'under', 'letters', 'of', 'credit', ',', 'and', 'therefore', '$', '382.8', 'million', 'remained', 'available', 'for', 'us', 'to', 'borrow', 'under', 'the', 'revolving', 'credit', 'facility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,"['As', 'of', 'June', '30', ',', '2016', ',', 'the', 'outstanding', 'principal', 'balance', 'was', '$', '450,000', 'and', 'accrued', 'interest', 'on', 'the', 'senior', 'subordinated', 'convertible', 'notes', 'was', '$', '144,500', 'and', 'was', 'in', 'default', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,"['As', 'of', 'October', '28', ',', '2018', ',', 'the', 'aggregate', 'principal', 'and', 'estimated', 'fair', 'value', 'amounts', 'of', 'long', '-', 'term', 'debt', 'were', 'both', '$', '5.4', 'billion', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
8,"['Standby', 'letters', 'of', 'credit', 'were', 'outstanding', 'in', 'the', 'amount', 'of', '$', '8.8', 'million', 'as', 'of', 'December', '31', ',', '2019', ',', 'leaving', '$', '391.2', 'million', 'available', 'under', 'the', 'Revolver', ',', 'subject', 'to', 'certain', 'conditions', '.', 'Senior', 'Unsecured', 'Notes6', '.', '00', '%', 'Senior', 'Unsecured', 'Notes', 'due', '2023On', 'January', '23', ',', '2015', 'and', 'March', '9', ',', '2015', ',', 'ZGL', 'and', 'Zayo', 'Capital', 'completed', 'private', 'offerings', 'of', 'aggregate', 'principal', 'amounts', 'of', '$', '700.0', 'million', 'and', '$', '730.0', 'million', ',', 'respectively', ',', 'of', '6.00', '%', 'senior', 'unsecured', 'notes', 'due', 'in', '2023', '(', 'the', '“', '2023', 'Unsecured', 'Notes', '”', ')', '.6.375', '%', 'Senior', 'Unsecured', 'Notes', 'due', '2025On', 'April', '14', ',', '2016', ',', 'ZGL', 'and', 'Zayo', 'Capital', 'completed', 'a', 'private', 'offering', 'of', '$', '550.0', 'million', 'aggregate', 'principal', 'amount', 'of', '2025', 'Unsecured', 'Notes', '(', 'the', '“', 'Incremental', '2025', 'Notes', '”', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,"['The', 'carrying', 'amount', 'and', 'estimated', 'fair', 'value', 'of', 'the', 'Company', ""'s"", 'total', 'long', '-', 'term', 'indebtedness', 'was', '$', '3,454,585', 'and', '$', '3,120,335', ',', 'respectively', ',', 'as', 'of', 'March', '2', ',', '2019', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
